[autoresearch/mar9 0b57fd4] exp51: per-row WD text=0.2 audio=3.0
 1 file changed, 1 insertion(+), 1 deletion(-)
Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 2.768333e+08
Per-row WD: text=0.2, audio=3.0
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.927773 | lrm: 1.00 | dt: 6490ms | tok/sec: 40,389 | mfu: 1.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.048662 | lrm: 1.00 | dt: 846ms | tok/sec: 309,924 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.862066 | lrm: 1.00 | dt: 846ms | tok/sec: 309,902 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.512072 | lrm: 1.00 | dt: 846ms | tok/sec: 309,847 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.202790 | lrm: 1.00 | dt: 846ms | tok/sec: 309,696 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.903806 | lrm: 1.00 | dt: 847ms | tok/sec: 309,675 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.641187 | lrm: 1.00 | dt: 846ms | tok/sec: 309,729 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.421152 | lrm: 1.00 | dt: 847ms | tok/sec: 309,584 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.201798 | lrm: 1.00 | dt: 847ms | tok/sec: 309,476 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.981165 | lrm: 1.00 | dt: 847ms | tok/sec: 309,512 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.821669 | lrm: 1.00 | dt: 849ms | tok/sec: 308,805 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.648492 | lrm: 1.00 | dt: 847ms | tok/sec: 309,475 | mfu: 8.7% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.507106 | lrm: 1.00 | dt: 847ms | tok/sec: 309,417 | mfu: 8.7% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.385890 | lrm: 1.00 | dt: 848ms | tok/sec: 308,981 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.285299 | lrm: 1.00 | dt: 847ms | tok/sec: 309,439 | mfu: 8.7% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 7.190059 | lrm: 1.00 | dt: 847ms | tok/sec: 309,391 | mfu: 8.7% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 7.106061 | lrm: 1.00 | dt: 848ms | tok/sec: 309,249 | mfu: 8.7% | epoch: 1 | remaining: 295s    
step 00038 (7.6%) | loss: 6.322340 | lrm: 1.00 | dt: 851ms | tok/sec: 307,917 | mfu: 8.6% | epoch: 1 | remaining: 276s    
step 00039 (7.9%) | loss: 6.302248 | lrm: 1.00 | dt: 850ms | tok/sec: 308,538 | mfu: 8.6% | epoch: 1 | remaining: 275s    
step 00040 (8.2%) | loss: 6.286118 | lrm: 1.00 | dt: 850ms | tok/sec: 308,572 | mfu: 8.6% | epoch: 1 | remaining: 275s    
step 00041 (8.5%) | loss: 6.269392 | lrm: 1.00 | dt: 850ms | tok/sec: 308,567 | mfu: 8.6% | epoch: 1 | remaining: 274s    
step 00042 (8.8%) | loss: 6.262009 | lrm: 1.00 | dt: 849ms | tok/sec: 308,713 | mfu: 8.6% | epoch: 1 | remaining: 273s    
step 00043 (9.1%) | loss: 6.237408 | lrm: 1.00 | dt: 850ms | tok/sec: 308,329 | mfu: 8.6% | epoch: 1 | remaining: 272s    
step 00044 (9.3%) | loss: 6.222073 | lrm: 1.00 | dt: 850ms | tok/sec: 308,480 | mfu: 8.6% | epoch: 1 | remaining: 271s    
step 00045 (9.6%) | loss: 6.208613 | lrm: 1.00 | dt: 850ms | tok/sec: 308,493 | mfu: 8.6% | epoch: 1 | remaining: 270s    
step 00046 (9.9%) | loss: 6.184658 | lrm: 1.00 | dt: 850ms | tok/sec: 308,417 | mfu: 8.6% | epoch: 1 | remaining: 269s    
step 00047 (10.2%) | loss: 6.165557 | lrm: 1.00 | dt: 850ms | tok/sec: 308,420 | mfu: 8.6% | epoch: 1 | remaining: 269s    
step 00048 (10.5%) | loss: 6.148912 | lrm: 1.00 | dt: 850ms | tok/sec: 308,540 | mfu: 8.6% | epoch: 1 | remaining: 268s    
step 00049 (10.8%) | loss: 6.137290 | lrm: 1.00 | dt: 849ms | tok/sec: 308,612 | mfu: 8.6% | epoch: 1 | remaining: 267s    
step 00050 (11.0%) | loss: 6.125818 | lrm: 1.00 | dt: 850ms | tok/sec: 308,451 | mfu: 8.6% | epoch: 1 | remaining: 266s    
step 00051 (11.3%) | loss: 6.123215 | lrm: 1.00 | dt: 850ms | tok/sec: 308,448 | mfu: 8.6% | epoch: 1 | remaining: 265s    
step 00052 (11.6%) | loss: 6.106424 | lrm: 1.00 | dt: 850ms | tok/sec: 308,494 | mfu: 8.6% | epoch: 1 | remaining: 264s    
step 00053 (11.9%) | loss: 6.084006 | lrm: 1.00 | dt: 850ms | tok/sec: 308,362 | mfu: 8.6% | epoch: 1 | remaining: 263s    
step 00054 (12.2%) | loss: 6.067618 | lrm: 1.00 | dt: 850ms | tok/sec: 308,519 | mfu: 8.6% | epoch: 1 | remaining: 263s    
step 00055 (12.5%) | loss: 6.058574 | lrm: 1.00 | dt: 850ms | tok/sec: 308,417 | mfu: 8.6% | epoch: 1 | remaining: 262s    
step 00056 (12.7%) | loss: 6.046600 | lrm: 1.00 | dt: 850ms | tok/sec: 308,515 | mfu: 8.6% | epoch: 1 | remaining: 261s    
step 00057 (13.0%) | loss: 6.036561 | lrm: 1.00 | dt: 850ms | tok/sec: 308,237 | mfu: 8.6% | epoch: 1 | remaining: 260s    
step 00058 (13.3%) | loss: 6.024177 | lrm: 1.00 | dt: 850ms | tok/sec: 308,395 | mfu: 8.6% | epoch: 1 | remaining: 259s    
step 00059 (13.6%) | loss: 5.998873 | lrm: 1.00 | dt: 851ms | tok/sec: 308,137 | mfu: 8.6% | epoch: 1 | remaining: 258s    
step 00060 (13.9%) | loss: 5.988108 | lrm: 1.00 | dt: 850ms | tok/sec: 308,315 | mfu: 8.6% | epoch: 1 | remaining: 258s    
step 00061 (14.2%) | loss: 5.964991 | lrm: 1.00 | dt: 850ms | tok/sec: 308,414 | mfu: 8.6% | epoch: 1 | remaining: 257s    
step 00062 (14.4%) | loss: 5.952872 | lrm: 1.00 | dt: 850ms | tok/sec: 308,522 | mfu: 8.6% | epoch: 1 | remaining: 256s    
step 00063 (14.7%) | loss: 5.937839 | lrm: 1.00 | dt: 850ms | tok/sec: 308,371 | mfu: 8.6% | epoch: 1 | remaining: 255s    
step 00064 (15.0%) | loss: 5.912535 | lrm: 1.00 | dt: 850ms | tok/sec: 308,439 | mfu: 8.6% | epoch: 1 | remaining: 254s    
step 00065 (15.3%) | loss: 5.889885 | lrm: 1.00 | dt: 850ms | tok/sec: 308,469 | mfu: 8.6% | epoch: 1 | remaining: 253s    
step 00066 (15.6%) | loss: 5.872024 | lrm: 1.00 | dt: 850ms | tok/sec: 308,404 | mfu: 8.6% | epoch: 1 | remaining: 252s    
step 00067 (15.9%) | loss: 5.865790 | lrm: 1.00 | dt: 850ms | tok/sec: 308,315 | mfu: 8.6% | epoch: 1 | remaining: 252s    
step 00068 (16.1%) | loss: 5.850965 | lrm: 1.00 | dt: 850ms | tok/sec: 308,524 | mfu: 8.6% | epoch: 1 | remaining: 251s    
step 00069 (16.4%) | loss: 5.840299 | lrm: 1.00 | dt: 850ms | tok/sec: 308,486 | mfu: 8.6% | epoch: 1 | remaining: 250s    
step 00070 (16.7%) | loss: 5.829694 | lrm: 1.00 | dt: 850ms | tok/sec: 308,366 | mfu: 8.6% | epoch: 1 | remaining: 249s    
step 00071 (17.0%) | loss: 5.817544 | lrm: 1.00 | dt: 850ms | tok/sec: 308,244 | mfu: 8.6% | epoch: 1 | remaining: 248s    
step 00072 (17.3%) | loss: 5.799184 | lrm: 1.00 | dt: 850ms | tok/sec: 308,494 | mfu: 8.6% | epoch: 1 | remaining: 247s    
step 00073 (17.6%) | loss: 5.792198 | lrm: 1.00 | dt: 850ms | tok/sec: 308,351 | mfu: 8.6% | epoch: 1 | remaining: 246s    
step 00074 (17.8%) | loss: 5.793132 | lrm: 1.00 | dt: 850ms | tok/sec: 308,506 | mfu: 8.6% | epoch: 1 | remaining: 246s    
step 00075 (18.1%) | loss: 5.787499 | lrm: 1.00 | dt: 850ms | tok/sec: 308,377 | mfu: 8.6% | epoch: 1 | remaining: 245s    
step 00076 (18.4%) | loss: 5.774456 | lrm: 1.00 | dt: 850ms | tok/sec: 308,228 | mfu: 8.6% | epoch: 1 | remaining: 244s    
step 00077 (18.7%) | loss: 5.768789 | lrm: 1.00 | dt: 851ms | tok/sec: 308,090 | mfu: 8.6% | epoch: 1 | remaining: 243s    
step 00078 (19.0%) | loss: 5.754787 | lrm: 1.00 | dt: 850ms | tok/sec: 308,366 | mfu: 8.6% | epoch: 1 | remaining: 242s    
step 00079 (19.3%) | loss: 5.738362 | lrm: 1.00 | dt: 850ms | tok/sec: 308,395 | mfu: 8.6% | epoch: 1 | remaining: 241s    
step 00080 (19.5%) | loss: 5.727424 | lrm: 1.00 | dt: 850ms | tok/sec: 308,321 | mfu: 8.6% | epoch: 1 | remaining: 241s    
step 00081 (19.8%) | loss: 5.726455 | lrm: 1.00 | dt: 850ms | tok/sec: 308,334 | mfu: 8.6% | epoch: 1 | remaining: 240s    
step 00082 (20.1%) | loss: 5.710956 | lrm: 1.00 | dt: 850ms | tok/sec: 308,270 | mfu: 8.6% | epoch: 1 | remaining: 239s    
step 00083 (20.4%) | loss: 5.700069 | lrm: 1.00 | dt: 850ms | tok/sec: 308,282 | mfu: 8.6% | epoch: 1 | remaining: 238s    
step 00084 (20.7%) | loss: 5.693382 | lrm: 1.00 | dt: 850ms | tok/sec: 308,265 | mfu: 8.6% | epoch: 1 | remaining: 237s    
step 00085 (21.0%) | loss: 5.688272 | lrm: 1.00 | dt: 852ms | tok/sec: 307,745 | mfu: 8.6% | epoch: 1 | remaining: 236s    
step 00086 (21.2%) | loss: 5.693847 | lrm: 1.00 | dt: 850ms | tok/sec: 308,453 | mfu: 8.6% | epoch: 1 | remaining: 235s    
step 00087 (21.5%) | loss: 5.685784 | lrm: 1.00 | dt: 850ms | tok/sec: 308,480 | mfu: 8.6% | epoch: 1 | remaining: 235s    
step 00088 (21.8%) | loss: 5.683239 | lrm: 1.00 | dt: 850ms | tok/sec: 308,405 | mfu: 8.6% | epoch: 1 | remaining: 234s    
step 00089 (22.1%) | loss: 5.682237 | lrm: 1.00 | dt: 850ms | tok/sec: 308,359 | mfu: 8.6% | epoch: 1 | remaining: 233s    
step 00090 (22.4%) | loss: 5.678797 | lrm: 1.00 | dt: 850ms | tok/sec: 308,364 | mfu: 8.6% | epoch: 1 | remaining: 232s    
step 00091 (22.7%) | loss: 5.669406 | lrm: 1.00 | dt: 850ms | tok/sec: 308,531 | mfu: 8.6% | epoch: 1 | remaining: 231s    
step 00092 (22.9%) | loss: 5.660133 | lrm: 1.00 | dt: 850ms | tok/sec: 308,377 | mfu: 8.6% | epoch: 1 | remaining: 230s    
step 00093 (23.2%) | loss: 5.649909 | lrm: 1.00 | dt: 850ms | tok/sec: 308,367 | mfu: 8.6% | epoch: 1 | remaining: 229s    
step 00094 (23.5%) | loss: 5.642178 | lrm: 1.00 | dt: 850ms | tok/sec: 308,471 | mfu: 8.6% | epoch: 1 | remaining: 229s    
step 00095 (23.8%) | loss: 5.640662 | lrm: 1.00 | dt: 850ms | tok/sec: 308,354 | mfu: 8.6% | epoch: 1 | remaining: 228s    
step 00096 (24.1%) | loss: 5.620223 | lrm: 1.00 | dt: 851ms | tok/sec: 308,184 | mfu: 8.6% | epoch: 1 | remaining: 227s    
step 00097 (24.4%) | loss: 5.610022 | lrm: 1.00 | dt: 851ms | tok/sec: 308,096 | mfu: 8.6% | epoch: 1 | remaining: 226s    
step 00098 (24.6%) | loss: 5.614954 | lrm: 1.00 | dt: 850ms | tok/sec: 308,318 | mfu: 8.6% | epoch: 1 | remaining: 225s    
step 00099 (24.9%) | loss: 5.608673 | lrm: 1.00 | dt: 850ms | tok/sec: 308,487 | mfu: 8.6% | epoch: 1 | remaining: 224s    
step 00100 (25.2%) | loss: 5.607646 | lrm: 1.00 | dt: 851ms | tok/sec: 308,008 | mfu: 8.6% | epoch: 1 | remaining: 224s    
step 00101 (25.5%) | loss: 5.596152 | lrm: 1.00 | dt: 851ms | tok/sec: 308,148 | mfu: 8.6% | epoch: 1 | remaining: 223s    
step 00102 (25.8%) | loss: 5.586719 | lrm: 1.00 | dt: 850ms | tok/sec: 308,356 | mfu: 8.6% | epoch: 1 | remaining: 222s    
step 00103 (26.1%) | loss: 5.577733 | lrm: 1.00 | dt: 850ms | tok/sec: 308,431 | mfu: 8.6% | epoch: 1 | remaining: 221s    
step 00104 (26.3%) | loss: 5.561036 | lrm: 1.00 | dt: 850ms | tok/sec: 308,385 | mfu: 8.6% | epoch: 1 | remaining: 220s    
step 00105 (26.6%) | loss: 5.554469 | lrm: 1.00 | dt: 850ms | tok/sec: 308,329 | mfu: 8.6% | epoch: 1 | remaining: 219s    
step 00106 (26.9%) | loss: 5.546184 | lrm: 1.00 | dt: 850ms | tok/sec: 308,253 | mfu: 8.6% | epoch: 1 | remaining: 218s    
step 00107 (27.2%) | loss: 5.538606 | lrm: 1.00 | dt: 851ms | tok/sec: 308,142 | mfu: 8.6% | epoch: 1 | remaining: 218s    
step 00108 (27.5%) | loss: 5.530108 | lrm: 1.00 | dt: 851ms | tok/sec: 308,128 | mfu: 8.6% | epoch: 1 | remaining: 217s    
step 00109 (27.8%) | loss: 5.522150 | lrm: 1.00 | dt: 851ms | tok/sec: 308,207 | mfu: 8.6% | epoch: 1 | remaining: 216s    
step 00110 (28.0%) | loss: 5.519886 | lrm: 1.00 | dt: 850ms | tok/sec: 308,419 | mfu: 8.6% | epoch: 1 | remaining: 215s    
step 00111 (28.3%) | loss: 5.517253 | lrm: 1.00 | dt: 851ms | tok/sec: 308,133 | mfu: 8.6% | epoch: 1 | remaining: 214s    
step 00112 (28.6%) | loss: 5.507209 | lrm: 1.00 | dt: 850ms | tok/sec: 308,283 | mfu: 8.6% | epoch: 1 | remaining: 213s    
step 00113 (28.9%) | loss: 5.490834 | lrm: 1.00 | dt: 850ms | tok/sec: 308,242 | mfu: 8.6% | epoch: 1 | remaining: 212s    
step 00114 (29.2%) | loss: 5.494136 | lrm: 1.00 | dt: 850ms | tok/sec: 308,248 | mfu: 8.6% | epoch: 1 | remaining: 212s    
step 00115 (29.5%) | loss: 5.500627 | lrm: 1.00 | dt: 850ms | tok/sec: 308,232 | mfu: 8.6% | epoch: 1 | remaining: 211s    
step 00116 (29.7%) | loss: 5.495936 | lrm: 1.00 | dt: 852ms | tok/sec: 307,608 | mfu: 8.6% | epoch: 1 | remaining: 210s    
step 00117 (30.0%) | loss: 5.489628 | lrm: 1.00 | dt: 850ms | tok/sec: 308,270 | mfu: 8.6% | epoch: 1 | remaining: 209s    
step 00118 (30.3%) | loss: 5.476546 | lrm: 1.00 | dt: 851ms | tok/sec: 308,221 | mfu: 8.6% | epoch: 1 | remaining: 208s    
step 00119 (30.6%) | loss: 5.468705 | lrm: 0.99 | dt: 850ms | tok/sec: 308,424 | mfu: 8.6% | epoch: 1 | remaining: 207s    
step 00120 (30.9%) | loss: 5.447292 | lrm: 0.99 | dt: 850ms | tok/sec: 308,277 | mfu: 8.6% | epoch: 1 | remaining: 207s    
step 00121 (31.2%) | loss: 5.435582 | lrm: 0.98 | dt: 850ms | tok/sec: 308,252 | mfu: 8.6% | epoch: 1 | remaining: 206s    
step 00122 (31.4%) | loss: 5.427169 | lrm: 0.98 | dt: 850ms | tok/sec: 308,375 | mfu: 8.6% | epoch: 1 | remaining: 205s    
step 00123 (31.7%) | loss: 5.417543 | lrm: 0.98 | dt: 851ms | tok/sec: 308,220 | mfu: 8.6% | epoch: 1 | remaining: 204s    
step 00124 (32.0%) | loss: 5.407519 | lrm: 0.97 | dt: 851ms | tok/sec: 308,197 | mfu: 8.6% | epoch: 1 | remaining: 203s    
step 00125 (32.3%) | loss: 5.396668 | lrm: 0.97 | dt: 850ms | tok/sec: 308,283 | mfu: 8.6% | epoch: 1 | remaining: 202s    
step 00126 (32.6%) | loss: 5.385585 | lrm: 0.96 | dt: 850ms | tok/sec: 308,258 | mfu: 8.6% | epoch: 1 | remaining: 201s    
step 00127 (32.9%) | loss: 5.369716 | lrm: 0.96 | dt: 850ms | tok/sec: 308,400 | mfu: 8.6% | epoch: 1 | remaining: 201s    
step 00128 (33.1%) | loss: 5.362451 | lrm: 0.96 | dt: 850ms | tok/sec: 308,368 | mfu: 8.6% | epoch: 1 | remaining: 200s    
step 00129 (33.4%) | loss: 5.351950 | lrm: 0.95 | dt: 850ms | tok/sec: 308,478 | mfu: 8.6% | epoch: 1 | remaining: 199s    
step 00130 (33.7%) | loss: 5.344890 | lrm: 0.95 | dt: 850ms | tok/sec: 308,408 | mfu: 8.6% | epoch: 1 | remaining: 198s    
step 00131 (34.0%) | loss: 5.334945 | lrm: 0.94 | dt: 850ms | tok/sec: 308,488 | mfu: 8.6% | epoch: 1 | remaining: 197s    
step 00132 (34.3%) | loss: 5.327174 | lrm: 0.94 | dt: 850ms | tok/sec: 308,343 | mfu: 8.6% | epoch: 1 | remaining: 196s    
step 00133 (34.6%) | loss: 5.311080 | lrm: 0.93 | dt: 850ms | tok/sec: 308,310 | mfu: 8.6% | epoch: 1 | remaining: 195s    
step 00134 (34.8%) | loss: 5.290980 | lrm: 0.93 | dt: 850ms | tok/sec: 308,333 | mfu: 8.6% | epoch: 1 | remaining: 195s    
step 00135 (35.1%) | loss: 5.279586 | lrm: 0.93 | dt: 850ms | tok/sec: 308,529 | mfu: 8.6% | epoch: 1 | remaining: 194s    
step 00136 (35.4%) | loss: 5.265743 | lrm: 0.92 | dt: 850ms | tok/sec: 308,444 | mfu: 8.6% | epoch: 1 | remaining: 193s    
step 00137 (35.7%) | loss: 5.249886 | lrm: 0.92 | dt: 850ms | tok/sec: 308,351 | mfu: 8.6% | epoch: 1 | remaining: 192s    
step 00138 (36.0%) | loss: 5.235483 | lrm: 0.91 | dt: 852ms | tok/sec: 307,816 | mfu: 8.6% | epoch: 1 | remaining: 191s    
step 00139 (36.3%) | loss: 5.232655 | lrm: 0.91 | dt: 850ms | tok/sec: 308,455 | mfu: 8.6% | epoch: 1 | remaining: 190s    
step 00140 (36.5%) | loss: 5.222212 | lrm: 0.91 | dt: 850ms | tok/sec: 308,380 | mfu: 8.6% | epoch: 1 | remaining: 190s    
step 00141 (36.8%) | loss: 5.213396 | lrm: 0.90 | dt: 851ms | tok/sec: 308,096 | mfu: 8.6% | epoch: 1 | remaining: 189s    
step 00142 (37.1%) | loss: 5.204470 | lrm: 0.90 | dt: 850ms | tok/sec: 308,250 | mfu: 8.6% | epoch: 1 | remaining: 188s    
step 00143 (37.4%) | loss: 5.199321 | lrm: 0.89 | dt: 850ms | tok/sec: 308,423 | mfu: 8.6% | epoch: 1 | remaining: 187s    
step 00144 (37.7%) | loss: 5.189050 | lrm: 0.89 | dt: 850ms | tok/sec: 308,393 | mfu: 8.6% | epoch: 1 | remaining: 186s    
step 00145 (38.0%) | loss: 5.177200 | lrm: 0.89 | dt: 851ms | tok/sec: 308,206 | mfu: 8.6% | epoch: 1 | remaining: 185s    
step 00146 (38.2%) | loss: 5.169384 | lrm: 0.88 | dt: 851ms | tok/sec: 308,058 | mfu: 8.6% | epoch: 1 | remaining: 184s    
step 00147 (38.5%) | loss: 5.162945 | lrm: 0.88 | dt: 850ms | tok/sec: 308,473 | mfu: 8.6% | epoch: 1 | remaining: 184s    
step 00148 (38.8%) | loss: 5.155051 | lrm: 0.87 | dt: 851ms | tok/sec: 308,074 | mfu: 8.6% | epoch: 1 | remaining: 183s    
step 00149 (39.1%) | loss: 5.140547 | lrm: 0.87 | dt: 851ms | tok/sec: 308,092 | mfu: 8.6% | epoch: 1 | remaining: 182s    
step 00150 (39.4%) | loss: 5.128377 | lrm: 0.87 | dt: 850ms | tok/sec: 308,368 | mfu: 8.6% | epoch: 1 | remaining: 181s    
