[autoresearch/mar9 bf3dda0] exp54: per-row WD text=0.0 audio=5.0
 1 file changed, 1 insertion(+), 1 deletion(-)
Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 2.768333e+08
Per-row WD: text=0.0, audio=5.0
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.927700 | lrm: 1.00 | dt: 6512ms | tok/sec: 40,253 | mfu: 1.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.052853 | lrm: 1.00 | dt: 847ms | tok/sec: 309,536 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.835622 | lrm: 1.00 | dt: 847ms | tok/sec: 309,637 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.493741 | lrm: 1.00 | dt: 847ms | tok/sec: 309,472 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.197066 | lrm: 1.00 | dt: 847ms | tok/sec: 309,480 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.928747 | lrm: 1.00 | dt: 847ms | tok/sec: 309,368 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.687026 | lrm: 1.00 | dt: 848ms | tok/sec: 309,263 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.436119 | lrm: 1.00 | dt: 849ms | tok/sec: 308,662 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.212198 | lrm: 1.00 | dt: 848ms | tok/sec: 309,034 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.995924 | lrm: 1.00 | dt: 848ms | tok/sec: 309,020 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.834437 | lrm: 1.00 | dt: 850ms | tok/sec: 308,400 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.667134 | lrm: 1.00 | dt: 849ms | tok/sec: 308,932 | mfu: 8.6% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.526155 | lrm: 1.00 | dt: 848ms | tok/sec: 309,009 | mfu: 8.6% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.406999 | lrm: 1.00 | dt: 850ms | tok/sec: 308,385 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.301683 | lrm: 1.00 | dt: 849ms | tok/sec: 308,945 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 7.198426 | lrm: 1.00 | dt: 848ms | tok/sec: 308,967 | mfu: 8.6% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 7.116933 | lrm: 1.00 | dt: 849ms | tok/sec: 308,817 | mfu: 8.6% | epoch: 1 | remaining: 295s    
step 00114 (29.1%) | loss: nan | lrm: 1.00 | dt: 836ms | tok/sec: 313,727 | mfu: 8.8% | epoch: 1 | remaining: 212s    
step 00115 (29.3%) | loss: nan | lrm: 1.00 | dt: 835ms | tok/sec: 313,905 | mfu: 8.8% | epoch: 1 | remaining: 211s    
step 00116 (29.6%) | loss: nan | lrm: 1.00 | dt: 838ms | tok/sec: 312,888 | mfu: 8.8% | epoch: 1 | remaining: 210s    
step 00117 (29.9%) | loss: nan | lrm: 1.00 | dt: 836ms | tok/sec: 313,742 | mfu: 8.8% | epoch: 1 | remaining: 209s    
step 00118 (30.2%) | loss: nan | lrm: 1.00 | dt: 835ms | tok/sec: 313,787 | mfu: 8.8% | epoch: 1 | remaining: 209s    
step 00119 (30.5%) | loss: nan | lrm: 0.99 | dt: 835ms | tok/sec: 313,888 | mfu: 8.8% | epoch: 1 | remaining: 208s    
step 00120 (30.7%) | loss: nan | lrm: 0.99 | dt: 835ms | tok/sec: 313,774 | mfu: 8.8% | epoch: 1 | remaining: 207s    
step 00121 (31.0%) | loss: nan | lrm: 0.99 | dt: 835ms | tok/sec: 313,799 | mfu: 8.8% | epoch: 1 | remaining: 206s    
step 00122 (31.3%) | loss: nan | lrm: 0.98 | dt: 835ms | tok/sec: 313,767 | mfu: 8.8% | epoch: 1 | remaining: 205s    
step 00123 (31.6%) | loss: nan | lrm: 0.98 | dt: 836ms | tok/sec: 313,701 | mfu: 8.8% | epoch: 1 | remaining: 204s    
step 00124 (31.9%) | loss: nan | lrm: 0.97 | dt: 835ms | tok/sec: 313,834 | mfu: 8.8% | epoch: 1 | remaining: 204s    
step 00125 (32.1%) | loss: nan | lrm: 0.97 | dt: 836ms | tok/sec: 313,746 | mfu: 8.8% | epoch: 1 | remaining: 203s    
step 00126 (32.4%) | loss: nan | lrm: 0.97 | dt: 836ms | tok/sec: 313,483 | mfu: 8.8% | epoch: 1 | remaining: 202s    
step 00127 (32.7%) | loss: nan | lrm: 0.96 | dt: 836ms | tok/sec: 313,649 | mfu: 8.8% | epoch: 1 | remaining: 201s    
step 00128 (33.0%) | loss: nan | lrm: 0.96 | dt: 835ms | tok/sec: 313,827 | mfu: 8.8% | epoch: 1 | remaining: 200s    
step 00129 (33.2%) | loss: nan | lrm: 0.95 | dt: 835ms | tok/sec: 313,881 | mfu: 8.8% | epoch: 1 | remaining: 199s    
step 00130 (33.5%) | loss: nan | lrm: 0.95 | dt: 835ms | tok/sec: 313,787 | mfu: 8.8% | epoch: 1 | remaining: 199s    
step 00131 (33.8%) | loss: nan | lrm: 0.95 | dt: 835ms | tok/sec: 313,853 | mfu: 8.8% | epoch: 1 | remaining: 198s    
step 00132 (34.1%) | loss: nan | lrm: 0.94 | dt: 835ms | tok/sec: 313,816 | mfu: 8.8% | epoch: 1 | remaining: 197s    
step 00133 (34.4%) | loss: nan | lrm: 0.94 | dt: 835ms | tok/sec: 313,888 | mfu: 8.8% | epoch: 1 | remaining: 196s    
step 00134 (34.6%) | loss: nan | lrm: 0.93 | dt: 835ms | tok/sec: 313,760 | mfu: 8.8% | epoch: 1 | remaining: 195s    
step 00135 (34.9%) | loss: nan | lrm: 0.93 | dt: 835ms | tok/sec: 313,863 | mfu: 8.8% | epoch: 1 | remaining: 194s    
step 00136 (35.2%) | loss: nan | lrm: 0.93 | dt: 836ms | tok/sec: 313,566 | mfu: 8.8% | epoch: 1 | remaining: 194s    
step 00137 (35.5%) | loss: nan | lrm: 0.92 | dt: 836ms | tok/sec: 313,560 | mfu: 8.8% | epoch: 1 | remaining: 193s    
step 00138 (35.7%) | loss: nan | lrm: 0.92 | dt: 837ms | tok/sec: 313,117 | mfu: 8.8% | epoch: 1 | remaining: 192s    
step 00139 (36.0%) | loss: nan | lrm: 0.91 | dt: 836ms | tok/sec: 313,441 | mfu: 8.8% | epoch: 1 | remaining: 191s    
step 00140 (36.3%) | loss: nan | lrm: 0.91 | dt: 836ms | tok/sec: 313,458 | mfu: 8.8% | epoch: 1 | remaining: 190s    
step 00141 (36.6%) | loss: nan | lrm: 0.91 | dt: 837ms | tok/sec: 313,338 | mfu: 8.8% | epoch: 1 | remaining: 189s    
step 00142 (36.9%) | loss: nan | lrm: 0.90 | dt: 837ms | tok/sec: 313,291 | mfu: 8.8% | epoch: 1 | remaining: 189s    
step 00143 (37.1%) | loss: nan | lrm: 0.90 | dt: 836ms | tok/sec: 313,383 | mfu: 8.8% | epoch: 1 | remaining: 188s    
step 00144 (37.4%) | loss: nan | lrm: 0.89 | dt: 837ms | tok/sec: 313,232 | mfu: 8.8% | epoch: 1 | remaining: 187s    
step 00145 (37.7%) | loss: nan | lrm: 0.89 | dt: 836ms | tok/sec: 313,668 | mfu: 8.8% | epoch: 1 | remaining: 186s    
step 00146 (38.0%) | loss: nan | lrm: 0.89 | dt: 835ms | tok/sec: 313,795 | mfu: 8.8% | epoch: 1 | remaining: 185s    
step 00147 (38.3%) | loss: nan | lrm: 0.88 | dt: 836ms | tok/sec: 313,720 | mfu: 8.8% | epoch: 1 | remaining: 184s    
step 00148 (38.5%) | loss: nan | lrm: 0.88 | dt: 836ms | tok/sec: 313,508 | mfu: 8.8% | epoch: 1 | remaining: 184s    
step 00149 (38.8%) | loss: nan | lrm: 0.87 | dt: 835ms | tok/sec: 313,893 | mfu: 8.8% | epoch: 1 | remaining: 183s    
step 00150 (39.1%) | loss: nan | lrm: 0.87 | dt: 836ms | tok/sec: 313,453 | mfu: 8.8% | epoch: 1 | remaining: 182s    
step 00151 (39.4%) | loss: nan | lrm: 0.87 | dt: 836ms | tok/sec: 313,709 | mfu: 8.8% | epoch: 1 | remaining: 181s    
step 00152 (39.7%) | loss: nan | lrm: 0.86 | dt: 837ms | tok/sec: 313,272 | mfu: 8.8% | epoch: 1 | remaining: 180s    
step 00153 (39.9%) | loss: nan | lrm: 0.86 | dt: 835ms | tok/sec: 313,838 | mfu: 8.8% | epoch: 1 | remaining: 179s    
step 00154 (40.2%) | loss: nan | lrm: 0.85 | dt: 836ms | tok/sec: 313,706 | mfu: 8.8% | epoch: 1 | remaining: 179s    
step 00155 (40.5%) | loss: nan | lrm: 0.85 | dt: 836ms | tok/sec: 313,476 | mfu: 8.8% | epoch: 1 | remaining: 178s    
