[autoresearch/mar9 940cd87] exp58: per-row WD text=0.0 audio=2.5 all embeds
 1 file changed, 1 insertion(+), 1 deletion(-)
Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 2.768333e+08
Per-row WD: text=0.0, audio=2.5
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.927843 | lrm: 1.00 | dt: 6086ms | tok/sec: 43,071 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.054040 | lrm: 1.00 | dt: 845ms | tok/sec: 310,334 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.837527 | lrm: 1.00 | dt: 846ms | tok/sec: 310,003 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.489081 | lrm: 1.00 | dt: 846ms | tok/sec: 309,888 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.187098 | lrm: 1.00 | dt: 846ms | tok/sec: 309,880 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.938010 | lrm: 1.00 | dt: 846ms | tok/sec: 309,868 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.741138 | lrm: 1.00 | dt: 846ms | tok/sec: 309,813 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.486541 | lrm: 1.00 | dt: 848ms | tok/sec: 309,194 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.279928 | lrm: 1.00 | dt: 846ms | tok/sec: 309,707 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 8.054946 | lrm: 1.00 | dt: 847ms | tok/sec: 309,675 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.887096 | lrm: 1.00 | dt: 849ms | tok/sec: 308,882 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.708070 | lrm: 1.00 | dt: 846ms | tok/sec: 309,705 | mfu: 8.7% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.557350 | lrm: 1.00 | dt: 847ms | tok/sec: 309,500 | mfu: 8.7% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.428082 | lrm: 1.00 | dt: 849ms | tok/sec: 308,935 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.321154 | lrm: 1.00 | dt: 847ms | tok/sec: 309,515 | mfu: 8.7% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 7.208957 | lrm: 1.00 | dt: 847ms | tok/sec: 309,596 | mfu: 8.7% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 7.111688 | lrm: 1.00 | dt: 847ms | tok/sec: 309,589 | mfu: 8.7% | epoch: 1 | remaining: 295s    
step 00043 (9.0%) | loss: 5.990654 | lrm: 1.00 | dt: 849ms | tok/sec: 308,741 | mfu: 8.6% | epoch: 1 | remaining: 272s    
step 00044 (9.3%) | loss: 5.974658 | lrm: 1.00 | dt: 849ms | tok/sec: 308,770 | mfu: 8.6% | epoch: 1 | remaining: 271s    
step 00045 (9.6%) | loss: 5.956830 | lrm: 1.00 | dt: 849ms | tok/sec: 308,721 | mfu: 8.6% | epoch: 1 | remaining: 270s    
step 00046 (9.9%) | loss: 5.926908 | lrm: 1.00 | dt: 850ms | tok/sec: 308,579 | mfu: 8.6% | epoch: 1 | remaining: 269s    
step 00047 (10.2%) | loss: 5.900925 | lrm: 1.00 | dt: 849ms | tok/sec: 308,646 | mfu: 8.6% | epoch: 1 | remaining: 269s    
step 00048 (10.5%) | loss: 5.880054 | lrm: 1.00 | dt: 849ms | tok/sec: 308,647 | mfu: 8.6% | epoch: 1 | remaining: 268s    
step 00049 (10.7%) | loss: 5.867601 | lrm: 1.00 | dt: 850ms | tok/sec: 308,558 | mfu: 8.6% | epoch: 1 | remaining: 267s    
step 00050 (11.0%) | loss: 5.848746 | lrm: 1.00 | dt: 850ms | tok/sec: 308,492 | mfu: 8.6% | epoch: 1 | remaining: 266s    
step 00051 (11.3%) | loss: 5.834836 | lrm: 1.00 | dt: 849ms | tok/sec: 308,638 | mfu: 8.6% | epoch: 1 | remaining: 265s    
step 00052 (11.6%) | loss: 5.813242 | lrm: 1.00 | dt: 850ms | tok/sec: 308,425 | mfu: 8.6% | epoch: 1 | remaining: 264s    
step 00053 (11.9%) | loss: 5.788561 | lrm: 1.00 | dt: 849ms | tok/sec: 308,589 | mfu: 8.6% | epoch: 1 | remaining: 264s    
step 00054 (12.2%) | loss: 5.761174 | lrm: 1.00 | dt: 850ms | tok/sec: 308,528 | mfu: 8.6% | epoch: 1 | remaining: 263s    
step 00055 (12.4%) | loss: 5.737846 | lrm: 1.00 | dt: 850ms | tok/sec: 308,447 | mfu: 8.6% | epoch: 1 | remaining: 262s    
step 00056 (12.7%) | loss: 5.720255 | lrm: 1.00 | dt: 849ms | tok/sec: 308,661 | mfu: 8.6% | epoch: 1 | remaining: 261s    
step 00057 (13.0%) | loss: 5.697777 | lrm: 1.00 | dt: 850ms | tok/sec: 308,381 | mfu: 8.6% | epoch: 1 | remaining: 260s    
step 00058 (13.3%) | loss: 5.677550 | lrm: 1.00 | dt: 850ms | tok/sec: 308,518 | mfu: 8.6% | epoch: 1 | remaining: 259s    
step 00059 (13.6%) | loss: 5.651387 | lrm: 1.00 | dt: 849ms | tok/sec: 308,659 | mfu: 8.6% | epoch: 1 | remaining: 258s    
step 00060 (13.9%) | loss: 5.663443 | lrm: 1.00 | dt: 850ms | tok/sec: 308,391 | mfu: 8.6% | epoch: 1 | remaining: 258s    
step 00061 (14.1%) | loss: 5.646018 | lrm: 1.00 | dt: 849ms | tok/sec: 308,680 | mfu: 8.6% | epoch: 1 | remaining: 257s    
step 00062 (14.4%) | loss: 5.627278 | lrm: 1.00 | dt: 850ms | tok/sec: 308,444 | mfu: 8.6% | epoch: 1 | remaining: 256s    
step 00063 (14.7%) | loss: 5.608169 | lrm: 1.00 | dt: 849ms | tok/sec: 308,642 | mfu: 8.6% | epoch: 1 | remaining: 255s    
step 00064 (15.0%) | loss: 5.576060 | lrm: 1.00 | dt: 850ms | tok/sec: 308,277 | mfu: 8.6% | epoch: 1 | remaining: 254s    
step 00065 (15.3%) | loss: 5.549347 | lrm: 1.00 | dt: 850ms | tok/sec: 308,556 | mfu: 8.6% | epoch: 1 | remaining: 253s    
step 00066 (15.6%) | loss: 5.525890 | lrm: 1.00 | dt: 850ms | tok/sec: 308,519 | mfu: 8.6% | epoch: 1 | remaining: 252s    
step 00067 (15.8%) | loss: 5.510963 | lrm: 1.00 | dt: 850ms | tok/sec: 308,234 | mfu: 8.6% | epoch: 1 | remaining: 252s    
step 00068 (16.1%) | loss: 5.489621 | lrm: 1.00 | dt: 852ms | tok/sec: 307,836 | mfu: 8.6% | epoch: 1 | remaining: 251s    
step 00069 (16.4%) | loss: 5.474633 | lrm: 1.00 | dt: 850ms | tok/sec: 308,430 | mfu: 8.6% | epoch: 1 | remaining: 250s    
step 00070 (16.7%) | loss: 5.449299 | lrm: 1.00 | dt: 850ms | tok/sec: 308,283 | mfu: 8.6% | epoch: 1 | remaining: 249s    
step 00071 (17.0%) | loss: 5.425372 | lrm: 1.00 | dt: 849ms | tok/sec: 308,622 | mfu: 8.6% | epoch: 1 | remaining: 248s    
step 00072 (17.3%) | loss: 5.394512 | lrm: 1.00 | dt: 850ms | tok/sec: 308,525 | mfu: 8.6% | epoch: 1 | remaining: 247s    
step 00073 (17.5%) | loss: 5.378947 | lrm: 1.00 | dt: 850ms | tok/sec: 308,504 | mfu: 8.6% | epoch: 1 | remaining: 247s    
step 00074 (17.8%) | loss: 5.379906 | lrm: 1.00 | dt: 850ms | tok/sec: 308,470 | mfu: 8.6% | epoch: 1 | remaining: 246s    
step 00075 (18.1%) | loss: 5.367116 | lrm: 1.00 | dt: 850ms | tok/sec: 308,537 | mfu: 8.6% | epoch: 1 | remaining: 245s    
step 00076 (18.4%) | loss: 5.346384 | lrm: 1.00 | dt: 850ms | tok/sec: 308,437 | mfu: 8.6% | epoch: 1 | remaining: 244s    
step 00077 (18.7%) | loss: 5.326865 | lrm: 1.00 | dt: 851ms | tok/sec: 308,204 | mfu: 8.6% | epoch: 1 | remaining: 243s    
step 00078 (19.0%) | loss: 5.301511 | lrm: 1.00 | dt: 850ms | tok/sec: 308,552 | mfu: 8.6% | epoch: 1 | remaining: 242s    
step 00079 (19.2%) | loss: 5.285533 | lrm: 1.00 | dt: 850ms | tok/sec: 308,391 | mfu: 8.6% | epoch: 1 | remaining: 241s    
step 00080 (19.5%) | loss: 5.269434 | lrm: 1.00 | dt: 850ms | tok/sec: 308,367 | mfu: 8.6% | epoch: 1 | remaining: 241s    
step 00081 (19.8%) | loss: 5.254717 | lrm: 1.00 | dt: 850ms | tok/sec: 308,584 | mfu: 8.6% | epoch: 1 | remaining: 240s    
step 00082 (20.1%) | loss: 5.234159 | lrm: 1.00 | dt: 850ms | tok/sec: 308,496 | mfu: 8.6% | epoch: 1 | remaining: 239s    
step 00083 (20.4%) | loss: 5.211288 | lrm: 1.00 | dt: 850ms | tok/sec: 308,562 | mfu: 8.6% | epoch: 1 | remaining: 238s    
step 00084 (20.7%) | loss: 5.201806 | lrm: 1.00 | dt: 850ms | tok/sec: 308,476 | mfu: 8.6% | epoch: 1 | remaining: 237s    
step 00085 (20.9%) | loss: 5.191752 | lrm: 1.00 | dt: 852ms | tok/sec: 307,830 | mfu: 8.6% | epoch: 1 | remaining: 236s    
step 00086 (21.2%) | loss: 5.182025 | lrm: 1.00 | dt: 849ms | tok/sec: 308,595 | mfu: 8.6% | epoch: 1 | remaining: 235s    
step 00087 (21.5%) | loss: 5.175334 | lrm: 1.00 | dt: 850ms | tok/sec: 308,554 | mfu: 8.6% | epoch: 1 | remaining: 235s    
step 00088 (21.8%) | loss: 5.164997 | lrm: 1.00 | dt: 849ms | tok/sec: 308,608 | mfu: 8.6% | epoch: 1 | remaining: 234s    
step 00089 (22.1%) | loss: 5.157308 | lrm: 1.00 | dt: 850ms | tok/sec: 308,429 | mfu: 8.6% | epoch: 1 | remaining: 233s    
step 00090 (22.4%) | loss: 5.141552 | lrm: 1.00 | dt: 850ms | tok/sec: 308,498 | mfu: 8.6% | epoch: 1 | remaining: 232s    
step 00091 (22.6%) | loss: 5.118989 | lrm: 1.00 | dt: 850ms | tok/sec: 308,433 | mfu: 8.6% | epoch: 1 | remaining: 231s    
step 00092 (22.9%) | loss: 5.106726 | lrm: 1.00 | dt: 850ms | tok/sec: 308,483 | mfu: 8.6% | epoch: 1 | remaining: 230s    
step 00093 (23.2%) | loss: 5.093398 | lrm: 1.00 | dt: 850ms | tok/sec: 308,390 | mfu: 8.6% | epoch: 1 | remaining: 230s    
step 00094 (23.5%) | loss: 5.085803 | lrm: 1.00 | dt: 850ms | tok/sec: 308,315 | mfu: 8.6% | epoch: 1 | remaining: 229s    
step 00095 (23.8%) | loss: 5.077729 | lrm: 1.00 | dt: 850ms | tok/sec: 308,567 | mfu: 8.6% | epoch: 1 | remaining: 228s    
step 00096 (24.1%) | loss: 5.066963 | lrm: 1.00 | dt: 850ms | tok/sec: 308,260 | mfu: 8.6% | epoch: 1 | remaining: 227s    
step 00097 (24.3%) | loss: 5.055474 | lrm: 1.00 | dt: 851ms | tok/sec: 307,961 | mfu: 8.6% | epoch: 1 | remaining: 226s    
step 00098 (24.6%) | loss: 5.049193 | lrm: 1.00 | dt: 851ms | tok/sec: 308,153 | mfu: 8.6% | epoch: 1 | remaining: 225s    
step 00099 (24.9%) | loss: 5.034242 | lrm: 1.00 | dt: 850ms | tok/sec: 308,418 | mfu: 8.6% | epoch: 1 | remaining: 224s    
step 00100 (25.2%) | loss: 5.013080 | lrm: 1.00 | dt: 851ms | tok/sec: 308,134 | mfu: 8.6% | epoch: 1 | remaining: 224s    
step 00101 (25.5%) | loss: 4.998114 | lrm: 1.00 | dt: 850ms | tok/sec: 308,502 | mfu: 8.6% | epoch: 1 | remaining: 223s    
step 00102 (25.8%) | loss: 4.988663 | lrm: 1.00 | dt: 850ms | tok/sec: 308,263 | mfu: 8.6% | epoch: 1 | remaining: 222s    
step 00103 (26.0%) | loss: 4.977824 | lrm: 1.00 | dt: 851ms | tok/sec: 308,207 | mfu: 8.6% | epoch: 1 | remaining: 221s    
step 00104 (26.3%) | loss: 4.958468 | lrm: 1.00 | dt: 850ms | tok/sec: 308,461 | mfu: 8.6% | epoch: 1 | remaining: 220s    
step 00105 (26.6%) | loss: 4.953775 | lrm: 1.00 | dt: 850ms | tok/sec: 308,425 | mfu: 8.6% | epoch: 1 | remaining: 219s    
step 00106 (26.9%) | loss: 4.945614 | lrm: 1.00 | dt: 850ms | tok/sec: 308,526 | mfu: 8.6% | epoch: 1 | remaining: 218s    
step 00107 (27.2%) | loss: 4.939106 | lrm: 1.00 | dt: 850ms | tok/sec: 308,374 | mfu: 8.6% | epoch: 1 | remaining: 218s    
step 00108 (27.5%) | loss: 4.922289 | lrm: 1.00 | dt: 850ms | tok/sec: 308,443 | mfu: 8.6% | epoch: 1 | remaining: 217s    
step 00109 (27.7%) | loss: 4.899597 | lrm: 1.00 | dt: 850ms | tok/sec: 308,357 | mfu: 8.6% | epoch: 1 | remaining: 216s    
step 00110 (28.0%) | loss: 4.895303 | lrm: 1.00 | dt: 850ms | tok/sec: 308,505 | mfu: 8.6% | epoch: 1 | remaining: 215s    
step 00111 (28.3%) | loss: 4.890288 | lrm: 1.00 | dt: 850ms | tok/sec: 308,299 | mfu: 8.6% | epoch: 1 | remaining: 214s    
step 00112 (28.6%) | loss: 4.878270 | lrm: 1.00 | dt: 850ms | tok/sec: 308,383 | mfu: 8.6% | epoch: 1 | remaining: 213s    
step 00113 (28.9%) | loss: 4.873051 | lrm: 1.00 | dt: 850ms | tok/sec: 308,471 | mfu: 8.6% | epoch: 1 | remaining: 213s    
step 00114 (29.2%) | loss: 4.871412 | lrm: 1.00 | dt: 850ms | tok/sec: 308,402 | mfu: 8.6% | epoch: 1 | remaining: 212s    
step 00115 (29.4%) | loss: 4.880441 | lrm: 1.00 | dt: 850ms | tok/sec: 308,484 | mfu: 8.6% | epoch: 1 | remaining: 211s    
step 00116 (29.7%) | loss: 4.877948 | lrm: 1.00 | dt: 851ms | tok/sec: 307,979 | mfu: 8.6% | epoch: 1 | remaining: 210s    
step 00117 (30.0%) | loss: 4.881917 | lrm: 1.00 | dt: 850ms | tok/sec: 308,354 | mfu: 8.6% | epoch: 1 | remaining: 209s    
step 00118 (30.3%) | loss: 4.865155 | lrm: 1.00 | dt: 850ms | tok/sec: 308,399 | mfu: 8.6% | epoch: 1 | remaining: 208s    
step 00119 (30.6%) | loss: 4.856817 | lrm: 0.99 | dt: 850ms | tok/sec: 308,437 | mfu: 8.6% | epoch: 1 | remaining: 207s    
step 00120 (30.9%) | loss: 4.830832 | lrm: 0.99 | dt: 850ms | tok/sec: 308,374 | mfu: 8.6% | epoch: 1 | remaining: 207s    
step 00121 (31.1%) | loss: 4.811143 | lrm: 0.98 | dt: 850ms | tok/sec: 308,417 | mfu: 8.6% | epoch: 1 | remaining: 206s    
step 00122 (31.4%) | loss: 4.801932 | lrm: 0.98 | dt: 850ms | tok/sec: 308,344 | mfu: 8.6% | epoch: 1 | remaining: 205s    
step 00123 (31.7%) | loss: 4.796872 | lrm: 0.98 | dt: 851ms | tok/sec: 307,999 | mfu: 8.6% | epoch: 1 | remaining: 204s    
step 00124 (32.0%) | loss: 4.795655 | lrm: 0.97 | dt: 852ms | tok/sec: 307,814 | mfu: 8.6% | epoch: 1 | remaining: 203s    
step 00125 (32.3%) | loss: 4.785482 | lrm: 0.97 | dt: 851ms | tok/sec: 308,049 | mfu: 8.6% | epoch: 1 | remaining: 202s    
step 00126 (32.6%) | loss: 4.776519 | lrm: 0.96 | dt: 850ms | tok/sec: 308,316 | mfu: 8.6% | epoch: 1 | remaining: 201s    
step 00127 (32.8%) | loss: 4.763593 | lrm: 0.96 | dt: 850ms | tok/sec: 308,348 | mfu: 8.6% | epoch: 1 | remaining: 201s    
step 00128 (33.1%) | loss: 4.748848 | lrm: 0.96 | dt: 850ms | tok/sec: 308,339 | mfu: 8.6% | epoch: 1 | remaining: 200s    
step 00129 (33.4%) | loss: 4.745183 | lrm: 0.95 | dt: 850ms | tok/sec: 308,337 | mfu: 8.6% | epoch: 1 | remaining: 199s    
step 00130 (33.7%) | loss: 4.740093 | lrm: 0.95 | dt: 850ms | tok/sec: 308,299 | mfu: 8.6% | epoch: 1 | remaining: 198s    
step 00131 (34.0%) | loss: 4.726030 | lrm: 0.94 | dt: 850ms | tok/sec: 308,284 | mfu: 8.6% | epoch: 1 | remaining: 197s    
step 00132 (34.3%) | loss: 4.709894 | lrm: 0.94 | dt: 850ms | tok/sec: 308,464 | mfu: 8.6% | epoch: 1 | remaining: 196s    
step 00133 (34.5%) | loss: 4.694411 | lrm: 0.94 | dt: 850ms | tok/sec: 308,267 | mfu: 8.6% | epoch: 1 | remaining: 196s    
step 00134 (34.8%) | loss: 4.685207 | lrm: 0.93 | dt: 850ms | tok/sec: 308,304 | mfu: 8.6% | epoch: 1 | remaining: 195s    
step 00135 (35.1%) | loss: 4.685428 | lrm: 0.93 | dt: 850ms | tok/sec: 308,534 | mfu: 8.6% | epoch: 1 | remaining: 194s    
step 00136 (35.4%) | loss: 4.677950 | lrm: 0.92 | dt: 851ms | tok/sec: 308,192 | mfu: 8.6% | epoch: 1 | remaining: 193s    
step 00137 (35.7%) | loss: 4.660326 | lrm: 0.92 | dt: 850ms | tok/sec: 308,414 | mfu: 8.6% | epoch: 1 | remaining: 192s    
step 00138 (36.0%) | loss: 4.648896 | lrm: 0.91 | dt: 851ms | tok/sec: 307,870 | mfu: 8.6% | epoch: 1 | remaining: 191s    
step 00139 (36.2%) | loss: 4.648234 | lrm: 0.91 | dt: 850ms | tok/sec: 308,377 | mfu: 8.6% | epoch: 1 | remaining: 190s    
step 00140 (36.5%) | loss: 4.643599 | lrm: 0.91 | dt: 850ms | tok/sec: 308,365 | mfu: 8.6% | epoch: 1 | remaining: 190s    
step 00141 (36.8%) | loss: 4.637861 | lrm: 0.90 | dt: 850ms | tok/sec: 308,430 | mfu: 8.6% | epoch: 1 | remaining: 189s    
step 00142 (37.1%) | loss: 4.628954 | lrm: 0.90 | dt: 850ms | tok/sec: 308,340 | mfu: 8.6% | epoch: 1 | remaining: 188s    
step 00143 (37.4%) | loss: 4.635299 | lrm: 0.89 | dt: 850ms | tok/sec: 308,241 | mfu: 8.6% | epoch: 1 | remaining: 187s    
step 00144 (37.7%) | loss: 4.633091 | lrm: 0.89 | dt: 850ms | tok/sec: 308,343 | mfu: 8.6% | epoch: 1 | remaining: 186s    
step 00145 (37.9%) | loss: 4.622202 | lrm: 0.89 | dt: 850ms | tok/sec: 308,257 | mfu: 8.6% | epoch: 1 | remaining: 185s    
step 00146 (38.2%) | loss: 4.610926 | lrm: 0.88 | dt: 850ms | tok/sec: 308,471 | mfu: 8.6% | epoch: 1 | remaining: 184s    
step 00147 (38.5%) | loss: 4.610875 | lrm: 0.88 | dt: 850ms | tok/sec: 308,488 | mfu: 8.6% | epoch: 1 | remaining: 184s    
step 00148 (38.8%) | loss: 4.614857 | lrm: 0.87 | dt: 850ms | tok/sec: 308,281 | mfu: 8.6% | epoch: 1 | remaining: 183s    
step 00149 (39.1%) | loss: 4.599575 | lrm: 0.87 | dt: 850ms | tok/sec: 308,448 | mfu: 8.6% | epoch: 1 | remaining: 182s    
step 00150 (39.4%) | loss: 4.586347 | lrm: 0.87 | dt: 850ms | tok/sec: 308,387 | mfu: 8.6% | epoch: 1 | remaining: 181s    
