[autoresearch/mar9 5ba7941] exp57: per-row WD on wte+VE+lm_head — text=0.0 audio=3.0
 1 file changed, 2 insertions(+), 1 deletion(-)
Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 2.768333e+08
Per-row WD: text=0.0, audio=3.0
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.927721 | lrm: 1.00 | dt: 6042ms | tok/sec: 43,383 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.053556 | lrm: 1.00 | dt: 846ms | tok/sec: 309,736 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.833657 | lrm: 1.00 | dt: 846ms | tok/sec: 309,910 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.482072 | lrm: 1.00 | dt: 846ms | tok/sec: 309,690 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.182352 | lrm: 1.00 | dt: 846ms | tok/sec: 309,723 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.915709 | lrm: 1.00 | dt: 847ms | tok/sec: 309,629 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.695065 | lrm: 1.00 | dt: 847ms | tok/sec: 309,534 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.460825 | lrm: 1.00 | dt: 849ms | tok/sec: 308,862 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.249359 | lrm: 1.00 | dt: 847ms | tok/sec: 309,499 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 8.034531 | lrm: 1.00 | dt: 848ms | tok/sec: 309,257 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.871480 | lrm: 1.00 | dt: 851ms | tok/sec: 308,202 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.702955 | lrm: 1.00 | dt: 847ms | tok/sec: 309,366 | mfu: 8.7% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.559428 | lrm: 1.00 | dt: 847ms | tok/sec: 309,337 | mfu: 8.7% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.430269 | lrm: 1.00 | dt: 849ms | tok/sec: 308,716 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.324989 | lrm: 1.00 | dt: 847ms | tok/sec: 309,347 | mfu: 8.7% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 7.224658 | lrm: 1.00 | dt: 848ms | tok/sec: 308,983 | mfu: 8.6% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 7.130071 | lrm: 1.00 | dt: 848ms | tok/sec: 309,219 | mfu: 8.7% | epoch: 1 | remaining: 295s    
step 00038 (7.6%) | loss: 6.262060 | lrm: 1.00 | dt: 851ms | tok/sec: 308,113 | mfu: 8.6% | epoch: 1 | remaining: 276s    
step 00039 (7.9%) | loss: 6.248659 | lrm: 1.00 | dt: 849ms | tok/sec: 308,635 | mfu: 8.6% | epoch: 1 | remaining: 275s    
step 00040 (8.2%) | loss: 6.222708 | lrm: 1.00 | dt: 849ms | tok/sec: 308,804 | mfu: 8.6% | epoch: 1 | remaining: 275s    
step 00041 (8.5%) | loss: 6.197885 | lrm: 1.00 | dt: 849ms | tok/sec: 308,597 | mfu: 8.6% | epoch: 1 | remaining: 274s    
step 00042 (8.8%) | loss: 6.178105 | lrm: 1.00 | dt: 849ms | tok/sec: 308,644 | mfu: 8.6% | epoch: 1 | remaining: 273s    
step 00043 (9.1%) | loss: 6.146886 | lrm: 1.00 | dt: 850ms | tok/sec: 308,573 | mfu: 8.6% | epoch: 1 | remaining: 272s    
step 00044 (9.3%) | loss: 6.131524 | lrm: 1.00 | dt: 849ms | tok/sec: 308,809 | mfu: 8.6% | epoch: 1 | remaining: 271s    
step 00045 (9.6%) | loss: 6.112963 | lrm: 1.00 | dt: 850ms | tok/sec: 308,381 | mfu: 8.6% | epoch: 1 | remaining: 270s    
step 00046 (9.9%) | loss: 6.081759 | lrm: 1.00 | dt: 850ms | tok/sec: 308,393 | mfu: 8.6% | epoch: 1 | remaining: 269s    
step 00047 (10.2%) | loss: 6.051804 | lrm: 1.00 | dt: 849ms | tok/sec: 308,642 | mfu: 8.6% | epoch: 1 | remaining: 269s    
step 00048 (10.5%) | loss: 6.171868 | lrm: 1.00 | dt: 849ms | tok/sec: 308,638 | mfu: 8.6% | epoch: 1 | remaining: 268s    
step 00049 (10.8%) | loss: 6.151101 | lrm: 1.00 | dt: 849ms | tok/sec: 308,649 | mfu: 8.6% | epoch: 1 | remaining: 267s    
step 00050 (11.0%) | loss: 6.145083 | lrm: 1.00 | dt: 851ms | tok/sec: 308,010 | mfu: 8.6% | epoch: 1 | remaining: 266s    
step 00051 (11.3%) | loss: 6.127117 | lrm: 1.00 | dt: 850ms | tok/sec: 308,237 | mfu: 8.6% | epoch: 1 | remaining: 265s    
step 00052 (11.6%) | loss: 6.105659 | lrm: 1.00 | dt: 849ms | tok/sec: 308,602 | mfu: 8.6% | epoch: 1 | remaining: 264s    
step 00053 (11.9%) | loss: 6.089266 | lrm: 1.00 | dt: 849ms | tok/sec: 308,625 | mfu: 8.6% | epoch: 1 | remaining: 263s    
step 00054 (12.2%) | loss: 6.062831 | lrm: 1.00 | dt: 849ms | tok/sec: 308,677 | mfu: 8.6% | epoch: 1 | remaining: 263s    
step 00055 (12.5%) | loss: 6.048987 | lrm: 1.00 | dt: 850ms | tok/sec: 308,433 | mfu: 8.6% | epoch: 1 | remaining: 262s    
step 00056 (12.7%) | loss: 6.032392 | lrm: 1.00 | dt: 849ms | tok/sec: 308,660 | mfu: 8.6% | epoch: 1 | remaining: 261s    
step 00057 (13.0%) | loss: 6.018660 | lrm: 1.00 | dt: 849ms | tok/sec: 308,747 | mfu: 8.6% | epoch: 1 | remaining: 260s    
step 00058 (13.3%) | loss: 5.999431 | lrm: 1.00 | dt: 851ms | tok/sec: 308,198 | mfu: 8.6% | epoch: 1 | remaining: 259s    
step 00059 (13.6%) | loss: 5.975080 | lrm: 1.00 | dt: 850ms | tok/sec: 308,533 | mfu: 8.6% | epoch: 1 | remaining: 258s    
step 00060 (13.9%) | loss: 5.960869 | lrm: 1.00 | dt: 850ms | tok/sec: 308,440 | mfu: 8.6% | epoch: 1 | remaining: 258s    
step 00061 (14.2%) | loss: 5.950089 | lrm: 1.00 | dt: 850ms | tok/sec: 308,312 | mfu: 8.6% | epoch: 1 | remaining: 257s    
step 00062 (14.4%) | loss: 5.933961 | lrm: 1.00 | dt: 850ms | tok/sec: 308,530 | mfu: 8.6% | epoch: 1 | remaining: 256s    
step 00063 (14.7%) | loss: 5.921621 | lrm: 1.00 | dt: 850ms | tok/sec: 308,374 | mfu: 8.6% | epoch: 1 | remaining: 255s    
step 00064 (15.0%) | loss: 5.900729 | lrm: 1.00 | dt: 850ms | tok/sec: 308,414 | mfu: 8.6% | epoch: 1 | remaining: 254s    
step 00065 (15.3%) | loss: 5.880231 | lrm: 1.00 | dt: 850ms | tok/sec: 308,479 | mfu: 8.6% | epoch: 1 | remaining: 253s    
step 00066 (15.6%) | loss: 5.864527 | lrm: 1.00 | dt: 850ms | tok/sec: 308,567 | mfu: 8.6% | epoch: 1 | remaining: 252s    
step 00067 (15.9%) | loss: 5.856936 | lrm: 1.00 | dt: 850ms | tok/sec: 308,448 | mfu: 8.6% | epoch: 1 | remaining: 252s    
step 00068 (16.1%) | loss: 5.852006 | lrm: 1.00 | dt: 850ms | tok/sec: 308,553 | mfu: 8.6% | epoch: 1 | remaining: 251s    
step 00069 (16.4%) | loss: 5.838336 | lrm: 1.00 | dt: 849ms | tok/sec: 308,655 | mfu: 8.6% | epoch: 1 | remaining: 250s    
step 00070 (16.7%) | loss: 5.826359 | lrm: 1.00 | dt: 849ms | tok/sec: 308,627 | mfu: 8.6% | epoch: 1 | remaining: 249s    
step 00071 (17.0%) | loss: 5.807828 | lrm: 1.00 | dt: 849ms | tok/sec: 308,651 | mfu: 8.6% | epoch: 1 | remaining: 248s    
step 00072 (17.3%) | loss: 5.784677 | lrm: 1.00 | dt: 849ms | tok/sec: 308,592 | mfu: 8.6% | epoch: 1 | remaining: 247s    
step 00073 (17.6%) | loss: 5.774080 | lrm: 1.00 | dt: 850ms | tok/sec: 308,544 | mfu: 8.6% | epoch: 1 | remaining: 246s    
step 00074 (17.8%) | loss: 5.774139 | lrm: 1.00 | dt: 849ms | tok/sec: 308,633 | mfu: 8.6% | epoch: 1 | remaining: 246s    
step 00075 (18.1%) | loss: 5.762467 | lrm: 1.00 | dt: 850ms | tok/sec: 308,545 | mfu: 8.6% | epoch: 1 | remaining: 245s    
step 00076 (18.4%) | loss: 5.746346 | lrm: 1.00 | dt: 850ms | tok/sec: 308,551 | mfu: 8.6% | epoch: 1 | remaining: 244s    
step 00077 (18.7%) | loss: 5.733900 | lrm: 1.00 | dt: 850ms | tok/sec: 308,474 | mfu: 8.6% | epoch: 1 | remaining: 243s    
step 00078 (19.0%) | loss: 5.716143 | lrm: 1.00 | dt: 850ms | tok/sec: 308,469 | mfu: 8.6% | epoch: 1 | remaining: 242s    
step 00079 (19.3%) | loss: 5.701532 | lrm: 1.00 | dt: 850ms | tok/sec: 308,465 | mfu: 8.6% | epoch: 1 | remaining: 241s    
step 00080 (19.5%) | loss: 5.685112 | lrm: 1.00 | dt: 850ms | tok/sec: 308,392 | mfu: 8.6% | epoch: 1 | remaining: 241s    
step 00081 (19.8%) | loss: 5.679197 | lrm: 1.00 | dt: 850ms | tok/sec: 308,411 | mfu: 8.6% | epoch: 1 | remaining: 240s    
step 00082 (20.1%) | loss: 5.662661 | lrm: 1.00 | dt: 850ms | tok/sec: 308,382 | mfu: 8.6% | epoch: 1 | remaining: 239s    
step 00083 (20.4%) | loss: 5.646496 | lrm: 1.00 | dt: 850ms | tok/sec: 308,427 | mfu: 8.6% | epoch: 1 | remaining: 238s    
step 00084 (20.7%) | loss: 5.634845 | lrm: 1.00 | dt: 850ms | tok/sec: 308,441 | mfu: 8.6% | epoch: 1 | remaining: 237s    
step 00085 (21.0%) | loss: 5.628109 | lrm: 1.00 | dt: 850ms | tok/sec: 308,293 | mfu: 8.6% | epoch: 1 | remaining: 236s    
step 00086 (21.2%) | loss: 5.625098 | lrm: 1.00 | dt: 850ms | tok/sec: 308,448 | mfu: 8.6% | epoch: 1 | remaining: 235s    
step 00087 (21.5%) | loss: 5.614082 | lrm: 1.00 | dt: 850ms | tok/sec: 308,427 | mfu: 8.6% | epoch: 1 | remaining: 235s    
step 00088 (21.8%) | loss: 5.600247 | lrm: 1.00 | dt: 850ms | tok/sec: 308,417 | mfu: 8.6% | epoch: 1 | remaining: 234s    
step 00089 (22.1%) | loss: 5.587426 | lrm: 1.00 | dt: 850ms | tok/sec: 308,388 | mfu: 8.6% | epoch: 1 | remaining: 233s    
step 00090 (22.4%) | loss: 5.570875 | lrm: 1.00 | dt: 850ms | tok/sec: 308,292 | mfu: 8.6% | epoch: 1 | remaining: 232s    
step 00091 (22.7%) | loss: 5.550567 | lrm: 1.00 | dt: 850ms | tok/sec: 308,533 | mfu: 8.6% | epoch: 1 | remaining: 231s    
step 00092 (22.9%) | loss: 5.536150 | lrm: 1.00 | dt: 850ms | tok/sec: 308,427 | mfu: 8.6% | epoch: 1 | remaining: 230s    
step 00093 (23.2%) | loss: 5.517169 | lrm: 1.00 | dt: 850ms | tok/sec: 308,383 | mfu: 8.6% | epoch: 1 | remaining: 229s    
step 00094 (23.5%) | loss: 5.505009 | lrm: 1.00 | dt: 850ms | tok/sec: 308,400 | mfu: 8.6% | epoch: 1 | remaining: 229s    
step 00095 (23.8%) | loss: 5.496453 | lrm: 1.00 | dt: 850ms | tok/sec: 308,291 | mfu: 8.6% | epoch: 1 | remaining: 228s    
step 00096 (24.1%) | loss: 5.475140 | lrm: 1.00 | dt: 850ms | tok/sec: 308,428 | mfu: 8.6% | epoch: 1 | remaining: 227s    
step 00097 (24.4%) | loss: 5.461777 | lrm: 1.00 | dt: 851ms | tok/sec: 308,083 | mfu: 8.6% | epoch: 1 | remaining: 226s    
step 00098 (24.6%) | loss: 5.451311 | lrm: 1.00 | dt: 850ms | tok/sec: 308,309 | mfu: 8.6% | epoch: 1 | remaining: 225s    
step 00099 (24.9%) | loss: 5.437864 | lrm: 1.00 | dt: 850ms | tok/sec: 308,307 | mfu: 8.6% | epoch: 1 | remaining: 224s    
step 00100 (25.2%) | loss: 5.425271 | lrm: 1.00 | dt: 851ms | tok/sec: 307,981 | mfu: 8.6% | epoch: 1 | remaining: 224s    
step 00101 (25.5%) | loss: 5.407063 | lrm: 1.00 | dt: 850ms | tok/sec: 308,379 | mfu: 8.6% | epoch: 1 | remaining: 223s    
step 00102 (25.8%) | loss: 5.386872 | lrm: 1.00 | dt: 851ms | tok/sec: 308,217 | mfu: 8.6% | epoch: 1 | remaining: 222s    
step 00103 (26.1%) | loss: 5.371816 | lrm: 1.00 | dt: 850ms | tok/sec: 308,248 | mfu: 8.6% | epoch: 1 | remaining: 221s    
step 00104 (26.3%) | loss: 5.355232 | lrm: 1.00 | dt: 850ms | tok/sec: 308,287 | mfu: 8.6% | epoch: 1 | remaining: 220s    
step 00105 (26.6%) | loss: 5.343630 | lrm: 1.00 | dt: 850ms | tok/sec: 308,369 | mfu: 8.6% | epoch: 1 | remaining: 219s    
step 00106 (26.9%) | loss: 5.324029 | lrm: 1.00 | dt: 850ms | tok/sec: 308,251 | mfu: 8.6% | epoch: 1 | remaining: 218s    
step 00107 (27.2%) | loss: 5.311981 | lrm: 1.00 | dt: 850ms | tok/sec: 308,248 | mfu: 8.6% | epoch: 1 | remaining: 218s    
step 00108 (27.5%) | loss: 5.288075 | lrm: 1.00 | dt: 850ms | tok/sec: 308,225 | mfu: 8.6% | epoch: 1 | remaining: 217s    
step 00109 (27.8%) | loss: 5.263746 | lrm: 1.00 | dt: 850ms | tok/sec: 308,329 | mfu: 8.6% | epoch: 1 | remaining: 216s    
step 00110 (28.0%) | loss: 5.246023 | lrm: 1.00 | dt: 851ms | tok/sec: 308,129 | mfu: 8.6% | epoch: 1 | remaining: 215s    
step 00111 (28.3%) | loss: 5.228613 | lrm: 1.00 | dt: 850ms | tok/sec: 308,294 | mfu: 8.6% | epoch: 1 | remaining: 214s    
step 00112 (28.6%) | loss: 5.208603 | lrm: 1.00 | dt: 850ms | tok/sec: 308,237 | mfu: 8.6% | epoch: 1 | remaining: 213s    
step 00113 (28.9%) | loss: 5.189569 | lrm: 1.00 | dt: 851ms | tok/sec: 308,183 | mfu: 8.6% | epoch: 1 | remaining: 212s    
step 00114 (29.2%) | loss: 5.180405 | lrm: 1.00 | dt: 851ms | tok/sec: 307,959 | mfu: 8.6% | epoch: 1 | remaining: 212s    
step 00115 (29.5%) | loss: 5.171351 | lrm: 1.00 | dt: 851ms | tok/sec: 308,130 | mfu: 8.6% | epoch: 1 | remaining: 211s    
step 00116 (29.7%) | loss: 5.167622 | lrm: 1.00 | dt: 852ms | tok/sec: 307,615 | mfu: 8.6% | epoch: 1 | remaining: 210s    
step 00117 (30.0%) | loss: 5.161483 | lrm: 1.00 | dt: 851ms | tok/sec: 308,175 | mfu: 8.6% | epoch: 1 | remaining: 209s    
step 00118 (30.3%) | loss: 5.140462 | lrm: 1.00 | dt: 851ms | tok/sec: 308,217 | mfu: 8.6% | epoch: 1 | remaining: 208s    
step 00119 (30.6%) | loss: 5.128136 | lrm: 0.99 | dt: 850ms | tok/sec: 308,302 | mfu: 8.6% | epoch: 1 | remaining: 207s    
step 00120 (30.9%) | loss: 5.098241 | lrm: 0.99 | dt: 850ms | tok/sec: 308,261 | mfu: 8.6% | epoch: 1 | remaining: 207s    
step 00121 (31.2%) | loss: 5.076735 | lrm: 0.98 | dt: 851ms | tok/sec: 307,911 | mfu: 8.6% | epoch: 1 | remaining: 206s    
step 00122 (31.4%) | loss: 5.063866 | lrm: 0.98 | dt: 850ms | tok/sec: 308,271 | mfu: 8.6% | epoch: 1 | remaining: 205s    
step 00123 (31.7%) | loss: 5.059123 | lrm: 0.98 | dt: 850ms | tok/sec: 308,227 | mfu: 8.6% | epoch: 1 | remaining: 204s    
step 00124 (32.0%) | loss: 5.051393 | lrm: 0.97 | dt: 851ms | tok/sec: 308,075 | mfu: 8.6% | epoch: 1 | remaining: 203s    
step 00125 (32.3%) | loss: 5.036297 | lrm: 0.97 | dt: 851ms | tok/sec: 308,147 | mfu: 8.6% | epoch: 1 | remaining: 202s    
step 00126 (32.6%) | loss: 5.021453 | lrm: 0.96 | dt: 852ms | tok/sec: 307,787 | mfu: 8.6% | epoch: 1 | remaining: 201s    
step 00127 (32.9%) | loss: 5.001457 | lrm: 0.96 | dt: 851ms | tok/sec: 308,158 | mfu: 8.6% | epoch: 1 | remaining: 201s    
step 00128 (33.1%) | loss: 4.980605 | lrm: 0.96 | dt: 850ms | tok/sec: 308,274 | mfu: 8.6% | epoch: 1 | remaining: 200s    
step 00129 (33.4%) | loss: 4.969666 | lrm: 0.95 | dt: 851ms | tok/sec: 308,148 | mfu: 8.6% | epoch: 1 | remaining: 199s    
step 00130 (33.7%) | loss: 4.965062 | lrm: 0.95 | dt: 851ms | tok/sec: 308,147 | mfu: 8.6% | epoch: 1 | remaining: 198s    
step 00131 (34.0%) | loss: 4.950409 | lrm: 0.94 | dt: 850ms | tok/sec: 308,323 | mfu: 8.6% | epoch: 1 | remaining: 197s    
step 00132 (34.3%) | loss: 4.937378 | lrm: 0.94 | dt: 850ms | tok/sec: 308,308 | mfu: 8.6% | epoch: 1 | remaining: 196s    
step 00133 (34.6%) | loss: 4.918466 | lrm: 0.93 | dt: 850ms | tok/sec: 308,308 | mfu: 8.6% | epoch: 1 | remaining: 195s    
step 00134 (34.8%) | loss: 4.905732 | lrm: 0.93 | dt: 851ms | tok/sec: 308,106 | mfu: 8.6% | epoch: 1 | remaining: 195s    
step 00135 (35.1%) | loss: 4.897346 | lrm: 0.93 | dt: 852ms | tok/sec: 307,732 | mfu: 8.6% | epoch: 1 | remaining: 194s    
step 00136 (35.4%) | loss: 4.893264 | lrm: 0.92 | dt: 852ms | tok/sec: 307,764 | mfu: 8.6% | epoch: 1 | remaining: 193s    
step 00137 (35.7%) | loss: 4.872959 | lrm: 0.92 | dt: 850ms | tok/sec: 308,358 | mfu: 8.6% | epoch: 1 | remaining: 192s    
step 00138 (36.0%) | loss: 4.859666 | lrm: 0.91 | dt: 852ms | tok/sec: 307,697 | mfu: 8.6% | epoch: 1 | remaining: 191s    
step 00139 (36.3%) | loss: 4.848024 | lrm: 0.91 | dt: 850ms | tok/sec: 308,228 | mfu: 8.6% | epoch: 1 | remaining: 190s    
step 00140 (36.5%) | loss: 4.843551 | lrm: 0.91 | dt: 850ms | tok/sec: 308,335 | mfu: 8.6% | epoch: 1 | remaining: 190s    
step 00141 (36.8%) | loss: 4.835749 | lrm: 0.90 | dt: 851ms | tok/sec: 308,059 | mfu: 8.6% | epoch: 1 | remaining: 189s    
step 00142 (37.1%) | loss: 4.827525 | lrm: 0.90 | dt: 850ms | tok/sec: 308,267 | mfu: 8.6% | epoch: 1 | remaining: 188s    
step 00143 (37.4%) | loss: 4.825132 | lrm: 0.89 | dt: 850ms | tok/sec: 308,296 | mfu: 8.6% | epoch: 1 | remaining: 187s    
step 00144 (37.7%) | loss: 4.819756 | lrm: 0.89 | dt: 850ms | tok/sec: 308,301 | mfu: 8.6% | epoch: 1 | remaining: 186s    
step 00145 (38.0%) | loss: 4.806175 | lrm: 0.89 | dt: 850ms | tok/sec: 308,234 | mfu: 8.6% | epoch: 1 | remaining: 185s    
step 00146 (38.2%) | loss: 4.797040 | lrm: 0.88 | dt: 850ms | tok/sec: 308,273 | mfu: 8.6% | epoch: 1 | remaining: 184s    
step 00147 (38.5%) | loss: 4.789215 | lrm: 0.88 | dt: 850ms | tok/sec: 308,311 | mfu: 8.6% | epoch: 1 | remaining: 184s    
step 00148 (38.8%) | loss: 4.794329 | lrm: 0.87 | dt: 851ms | tok/sec: 308,039 | mfu: 8.6% | epoch: 1 | remaining: 183s    
step 00149 (39.1%) | loss: 4.776731 | lrm: 0.87 | dt: 851ms | tok/sec: 308,002 | mfu: 8.6% | epoch: 1 | remaining: 182s    
step 00150 (39.4%) | loss: 4.765148 | lrm: 0.87 | dt: 850ms | tok/sec: 308,258 | mfu: 8.6% | epoch: 1 | remaining: 181s    
