[autoresearch/mar9 11f7b69] exp49: per-row WD wte only — text=1.0 audio=3.0
 1 file changed, 4 insertions(+), 5 deletions(-)
Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 2.768333e+08
Per-row WD: text=1.0, audio=3.0
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.927851 | lrm: 1.00 | dt: 6133ms | tok/sec: 42,741 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.000078 | lrm: 1.00 | dt: 844ms | tok/sec: 310,456 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.945624 | lrm: 1.00 | dt: 845ms | tok/sec: 310,401 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.664186 | lrm: 1.00 | dt: 845ms | tok/sec: 310,168 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.338474 | lrm: 1.00 | dt: 846ms | tok/sec: 310,004 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.986086 | lrm: 1.00 | dt: 846ms | tok/sec: 309,955 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.685368 | lrm: 1.00 | dt: 846ms | tok/sec: 309,851 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.439262 | lrm: 1.00 | dt: 848ms | tok/sec: 309,116 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.262909 | lrm: 1.00 | dt: 846ms | tok/sec: 309,770 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 8.067253 | lrm: 1.00 | dt: 847ms | tok/sec: 309,633 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.919777 | lrm: 1.00 | dt: 848ms | tok/sec: 309,165 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.753607 | lrm: 1.00 | dt: 846ms | tok/sec: 309,808 | mfu: 8.7% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.619996 | lrm: 1.00 | dt: 846ms | tok/sec: 309,689 | mfu: 8.7% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.509921 | lrm: 1.00 | dt: 848ms | tok/sec: 308,994 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.414898 | lrm: 1.00 | dt: 847ms | tok/sec: 309,556 | mfu: 8.7% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 7.317753 | lrm: 1.00 | dt: 847ms | tok/sec: 309,656 | mfu: 8.7% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 7.224024 | lrm: 1.00 | dt: 846ms | tok/sec: 309,770 | mfu: 8.7% | epoch: 1 | remaining: 295s    
step 00038 (7.6%) | loss: 6.443032 | lrm: 1.00 | dt: 850ms | tok/sec: 308,472 | mfu: 8.6% | epoch: 1 | remaining: 276s    
step 00039 (7.9%) | loss: 6.429508 | lrm: 1.00 | dt: 849ms | tok/sec: 308,874 | mfu: 8.6% | epoch: 1 | remaining: 275s    
step 00040 (8.2%) | loss: 6.410659 | lrm: 1.00 | dt: 849ms | tok/sec: 308,806 | mfu: 8.6% | epoch: 1 | remaining: 275s    
step 00041 (8.5%) | loss: 6.397646 | lrm: 1.00 | dt: 849ms | tok/sec: 308,733 | mfu: 8.6% | epoch: 1 | remaining: 274s    
step 00042 (8.8%) | loss: 6.390488 | lrm: 1.00 | dt: 849ms | tok/sec: 308,750 | mfu: 8.6% | epoch: 1 | remaining: 273s    
step 00043 (9.0%) | loss: 6.369411 | lrm: 1.00 | dt: 849ms | tok/sec: 308,847 | mfu: 8.6% | epoch: 1 | remaining: 272s    
step 00044 (9.3%) | loss: 6.368288 | lrm: 1.00 | dt: 849ms | tok/sec: 308,906 | mfu: 8.6% | epoch: 1 | remaining: 271s    
step 00045 (9.6%) | loss: 6.364349 | lrm: 1.00 | dt: 849ms | tok/sec: 308,893 | mfu: 8.6% | epoch: 1 | remaining: 270s    
step 00046 (9.9%) | loss: 6.343497 | lrm: 1.00 | dt: 849ms | tok/sec: 308,719 | mfu: 8.6% | epoch: 1 | remaining: 269s    
step 00047 (10.2%) | loss: 6.324181 | lrm: 1.00 | dt: 849ms | tok/sec: 308,753 | mfu: 8.6% | epoch: 1 | remaining: 269s    
step 00048 (10.5%) | loss: 6.314488 | lrm: 1.00 | dt: 849ms | tok/sec: 308,902 | mfu: 8.6% | epoch: 1 | remaining: 268s    
step 00049 (10.7%) | loss: 6.300888 | lrm: 1.00 | dt: 850ms | tok/sec: 308,539 | mfu: 8.6% | epoch: 1 | remaining: 267s    
step 00050 (11.0%) | loss: 6.282959 | lrm: 1.00 | dt: 849ms | tok/sec: 308,646 | mfu: 8.6% | epoch: 1 | remaining: 266s    
step 00051 (11.3%) | loss: 6.276880 | lrm: 1.00 | dt: 849ms | tok/sec: 308,627 | mfu: 8.6% | epoch: 1 | remaining: 265s    
step 00052 (11.6%) | loss: 6.268665 | lrm: 1.00 | dt: 850ms | tok/sec: 308,575 | mfu: 8.6% | epoch: 1 | remaining: 264s    
step 00053 (11.9%) | loss: 6.251783 | lrm: 1.00 | dt: 849ms | tok/sec: 308,594 | mfu: 8.6% | epoch: 1 | remaining: 264s    
step 00054 (12.2%) | loss: 6.233396 | lrm: 1.00 | dt: 849ms | tok/sec: 308,597 | mfu: 8.6% | epoch: 1 | remaining: 263s    
step 00055 (12.4%) | loss: 6.218932 | lrm: 1.00 | dt: 850ms | tok/sec: 308,560 | mfu: 8.6% | epoch: 1 | remaining: 262s    
step 00056 (12.7%) | loss: 6.203314 | lrm: 1.00 | dt: 850ms | tok/sec: 308,577 | mfu: 8.6% | epoch: 1 | remaining: 261s    
step 00057 (13.0%) | loss: 6.190507 | lrm: 1.00 | dt: 851ms | tok/sec: 308,178 | mfu: 8.6% | epoch: 1 | remaining: 260s    
step 00058 (13.3%) | loss: 6.183583 | lrm: 1.00 | dt: 849ms | tok/sec: 308,712 | mfu: 8.6% | epoch: 1 | remaining: 259s    
step 00059 (13.6%) | loss: 6.162412 | lrm: 1.00 | dt: 850ms | tok/sec: 308,526 | mfu: 8.6% | epoch: 1 | remaining: 258s    
step 00060 (13.9%) | loss: 6.151404 | lrm: 1.00 | dt: 850ms | tok/sec: 308,579 | mfu: 8.6% | epoch: 1 | remaining: 258s    
step 00061 (14.1%) | loss: 6.139408 | lrm: 1.00 | dt: 850ms | tok/sec: 308,300 | mfu: 8.6% | epoch: 1 | remaining: 257s    
step 00062 (14.4%) | loss: 6.125976 | lrm: 1.00 | dt: 849ms | tok/sec: 308,596 | mfu: 8.6% | epoch: 1 | remaining: 256s    
step 00063 (14.7%) | loss: 6.113509 | lrm: 1.00 | dt: 850ms | tok/sec: 308,472 | mfu: 8.6% | epoch: 1 | remaining: 255s    
step 00064 (15.0%) | loss: 6.100012 | lrm: 1.00 | dt: 850ms | tok/sec: 308,543 | mfu: 8.6% | epoch: 1 | remaining: 254s    
step 00065 (15.3%) | loss: 6.082378 | lrm: 1.00 | dt: 850ms | tok/sec: 308,352 | mfu: 8.6% | epoch: 1 | remaining: 253s    
step 00066 (15.6%) | loss: 6.070817 | lrm: 1.00 | dt: 850ms | tok/sec: 308,381 | mfu: 8.6% | epoch: 1 | remaining: 252s    
step 00067 (15.8%) | loss: 6.068014 | lrm: 1.00 | dt: 851ms | tok/sec: 308,123 | mfu: 8.6% | epoch: 1 | remaining: 252s    
step 00068 (16.1%) | loss: 6.051476 | lrm: 1.00 | dt: 850ms | tok/sec: 308,438 | mfu: 8.6% | epoch: 1 | remaining: 251s    
step 00069 (16.4%) | loss: 6.047174 | lrm: 1.00 | dt: 850ms | tok/sec: 308,416 | mfu: 8.6% | epoch: 1 | remaining: 250s    
step 00070 (16.7%) | loss: 6.041375 | lrm: 1.00 | dt: 850ms | tok/sec: 308,512 | mfu: 8.6% | epoch: 1 | remaining: 249s    
step 00071 (17.0%) | loss: 6.025549 | lrm: 1.00 | dt: 850ms | tok/sec: 308,324 | mfu: 8.6% | epoch: 1 | remaining: 248s    
step 00072 (17.3%) | loss: 6.006883 | lrm: 1.00 | dt: 850ms | tok/sec: 308,325 | mfu: 8.6% | epoch: 1 | remaining: 247s    
step 00073 (17.5%) | loss: 5.998443 | lrm: 1.00 | dt: 850ms | tok/sec: 308,396 | mfu: 8.6% | epoch: 1 | remaining: 247s    
step 00074 (17.8%) | loss: 5.990341 | lrm: 1.00 | dt: 850ms | tok/sec: 308,231 | mfu: 8.6% | epoch: 1 | remaining: 246s    
step 00075 (18.1%) | loss: 5.981769 | lrm: 1.00 | dt: 851ms | tok/sec: 308,220 | mfu: 8.6% | epoch: 1 | remaining: 245s    
step 00076 (18.4%) | loss: 5.965477 | lrm: 1.00 | dt: 850ms | tok/sec: 308,364 | mfu: 8.6% | epoch: 1 | remaining: 244s    
step 00077 (18.7%) | loss: 5.966108 | lrm: 1.00 | dt: 850ms | tok/sec: 308,268 | mfu: 8.6% | epoch: 1 | remaining: 243s    
step 00078 (19.0%) | loss: 5.968195 | lrm: 1.00 | dt: 849ms | tok/sec: 308,600 | mfu: 8.6% | epoch: 1 | remaining: 242s    
step 00079 (19.2%) | loss: 5.957200 | lrm: 1.00 | dt: 850ms | tok/sec: 308,346 | mfu: 8.6% | epoch: 1 | remaining: 241s    
step 00080 (19.5%) | loss: 5.940426 | lrm: 1.00 | dt: 851ms | tok/sec: 308,135 | mfu: 8.6% | epoch: 1 | remaining: 241s    
step 00081 (19.8%) | loss: 5.938411 | lrm: 1.00 | dt: 851ms | tok/sec: 308,067 | mfu: 8.6% | epoch: 1 | remaining: 240s    
step 00082 (20.1%) | loss: 5.927070 | lrm: 1.00 | dt: 851ms | tok/sec: 308,138 | mfu: 8.6% | epoch: 1 | remaining: 239s    
step 00083 (20.4%) | loss: 5.923018 | lrm: 1.00 | dt: 852ms | tok/sec: 307,626 | mfu: 8.6% | epoch: 1 | remaining: 238s    
step 00084 (20.7%) | loss: 5.912159 | lrm: 1.00 | dt: 851ms | tok/sec: 308,105 | mfu: 8.6% | epoch: 1 | remaining: 237s    
step 00085 (20.9%) | loss: 5.897933 | lrm: 1.00 | dt: 851ms | tok/sec: 308,070 | mfu: 8.6% | epoch: 1 | remaining: 236s    
step 00086 (21.2%) | loss: 5.905659 | lrm: 1.00 | dt: 853ms | tok/sec: 307,437 | mfu: 8.6% | epoch: 1 | remaining: 235s    
step 00087 (21.5%) | loss: 5.895785 | lrm: 1.00 | dt: 850ms | tok/sec: 308,287 | mfu: 8.6% | epoch: 1 | remaining: 235s    
step 00088 (21.8%) | loss: 5.900101 | lrm: 1.00 | dt: 851ms | tok/sec: 308,178 | mfu: 8.6% | epoch: 1 | remaining: 234s    
step 00089 (22.1%) | loss: 5.898707 | lrm: 1.00 | dt: 851ms | tok/sec: 307,893 | mfu: 8.6% | epoch: 1 | remaining: 233s    
step 00090 (22.4%) | loss: 5.887528 | lrm: 1.00 | dt: 851ms | tok/sec: 308,214 | mfu: 8.6% | epoch: 1 | remaining: 232s    
step 00091 (22.6%) | loss: 5.877744 | lrm: 1.00 | dt: 851ms | tok/sec: 307,893 | mfu: 8.6% | epoch: 1 | remaining: 231s    
step 00092 (22.9%) | loss: 5.868074 | lrm: 1.00 | dt: 850ms | tok/sec: 308,383 | mfu: 8.6% | epoch: 1 | remaining: 230s    
step 00093 (23.2%) | loss: 5.855537 | lrm: 1.00 | dt: 850ms | tok/sec: 308,386 | mfu: 8.6% | epoch: 1 | remaining: 230s    
step 00094 (23.5%) | loss: 5.857764 | lrm: 1.00 | dt: 850ms | tok/sec: 308,393 | mfu: 8.6% | epoch: 1 | remaining: 229s    
step 00095 (23.8%) | loss: 5.857778 | lrm: 1.00 | dt: 850ms | tok/sec: 308,450 | mfu: 8.6% | epoch: 1 | remaining: 228s    
step 00096 (24.1%) | loss: 5.847576 | lrm: 1.00 | dt: 855ms | tok/sec: 306,503 | mfu: 8.6% | epoch: 1 | remaining: 227s    
step 00097 (24.3%) | loss: 5.843758 | lrm: 1.00 | dt: 850ms | tok/sec: 308,299 | mfu: 8.6% | epoch: 1 | remaining: 226s    
step 00098 (24.6%) | loss: 5.849648 | lrm: 1.00 | dt: 850ms | tok/sec: 308,360 | mfu: 8.6% | epoch: 1 | remaining: 225s    
step 00099 (24.9%) | loss: 5.834322 | lrm: 1.00 | dt: 850ms | tok/sec: 308,252 | mfu: 8.6% | epoch: 1 | remaining: 224s    
step 00100 (25.2%) | loss: 5.828851 | lrm: 1.00 | dt: 850ms | tok/sec: 308,258 | mfu: 8.6% | epoch: 1 | remaining: 224s    
step 00101 (25.5%) | loss: 5.817859 | lrm: 1.00 | dt: 850ms | tok/sec: 308,360 | mfu: 8.6% | epoch: 1 | remaining: 223s    
step 00102 (25.8%) | loss: 5.804480 | lrm: 1.00 | dt: 850ms | tok/sec: 308,472 | mfu: 8.6% | epoch: 1 | remaining: 222s    
step 00103 (26.0%) | loss: 5.801981 | lrm: 1.00 | dt: 850ms | tok/sec: 308,254 | mfu: 8.6% | epoch: 1 | remaining: 221s    
step 00104 (26.3%) | loss: 5.792358 | lrm: 1.00 | dt: 851ms | tok/sec: 308,167 | mfu: 8.6% | epoch: 1 | remaining: 220s    
step 00105 (26.6%) | loss: 5.781576 | lrm: 1.00 | dt: 851ms | tok/sec: 308,066 | mfu: 8.6% | epoch: 1 | remaining: 219s    
step 00106 (26.9%) | loss: 5.779236 | lrm: 1.00 | dt: 850ms | tok/sec: 308,289 | mfu: 8.6% | epoch: 1 | remaining: 218s    
step 00107 (27.2%) | loss: 5.774170 | lrm: 1.00 | dt: 851ms | tok/sec: 308,054 | mfu: 8.6% | epoch: 1 | remaining: 218s    
step 00108 (27.5%) | loss: 5.770672 | lrm: 1.00 | dt: 850ms | tok/sec: 308,473 | mfu: 8.6% | epoch: 1 | remaining: 217s    
step 00109 (27.7%) | loss: 5.761968 | lrm: 1.00 | dt: 850ms | tok/sec: 308,470 | mfu: 8.6% | epoch: 1 | remaining: 216s    
step 00110 (28.0%) | loss: 5.758249 | lrm: 1.00 | dt: 850ms | tok/sec: 308,271 | mfu: 8.6% | epoch: 1 | remaining: 215s    
step 00111 (28.3%) | loss: 5.748871 | lrm: 1.00 | dt: 850ms | tok/sec: 308,261 | mfu: 8.6% | epoch: 1 | remaining: 214s    
step 00112 (28.6%) | loss: 5.739407 | lrm: 1.00 | dt: 851ms | tok/sec: 308,180 | mfu: 8.6% | epoch: 1 | remaining: 213s    
step 00113 (28.9%) | loss: 5.721674 | lrm: 1.00 | dt: 850ms | tok/sec: 308,263 | mfu: 8.6% | epoch: 1 | remaining: 213s    
step 00114 (29.2%) | loss: 5.727438 | lrm: 1.00 | dt: 851ms | tok/sec: 308,094 | mfu: 8.6% | epoch: 1 | remaining: 212s    
step 00115 (29.4%) | loss: 5.732675 | lrm: 1.00 | dt: 851ms | tok/sec: 308,164 | mfu: 8.6% | epoch: 1 | remaining: 211s    
step 00116 (29.7%) | loss: 5.732974 | lrm: 1.00 | dt: 852ms | tok/sec: 307,709 | mfu: 8.6% | epoch: 1 | remaining: 210s    
step 00117 (30.0%) | loss: 5.729331 | lrm: 1.00 | dt: 851ms | tok/sec: 307,890 | mfu: 8.6% | epoch: 1 | remaining: 209s    
step 00118 (30.3%) | loss: 5.724802 | lrm: 1.00 | dt: 851ms | tok/sec: 308,072 | mfu: 8.6% | epoch: 1 | remaining: 208s    
step 00119 (30.6%) | loss: 5.719342 | lrm: 0.99 | dt: 850ms | tok/sec: 308,452 | mfu: 8.6% | epoch: 1 | remaining: 207s    
step 00120 (30.9%) | loss: 5.706296 | lrm: 0.99 | dt: 850ms | tok/sec: 308,263 | mfu: 8.6% | epoch: 1 | remaining: 207s    
step 00121 (31.1%) | loss: 5.698419 | lrm: 0.98 | dt: 851ms | tok/sec: 308,068 | mfu: 8.6% | epoch: 1 | remaining: 206s    
step 00122 (31.4%) | loss: 5.689217 | lrm: 0.98 | dt: 850ms | tok/sec: 308,454 | mfu: 8.6% | epoch: 1 | remaining: 205s    
step 00123 (31.7%) | loss: 5.680321 | lrm: 0.98 | dt: 851ms | tok/sec: 308,185 | mfu: 8.6% | epoch: 1 | remaining: 204s    
step 00124 (32.0%) | loss: 5.673298 | lrm: 0.97 | dt: 851ms | tok/sec: 308,174 | mfu: 8.6% | epoch: 1 | remaining: 203s    
step 00125 (32.3%) | loss: 5.664510 | lrm: 0.97 | dt: 850ms | tok/sec: 308,268 | mfu: 8.6% | epoch: 1 | remaining: 202s    
step 00126 (32.6%) | loss: 5.658626 | lrm: 0.96 | dt: 850ms | tok/sec: 308,263 | mfu: 8.6% | epoch: 1 | remaining: 201s    
step 00127 (32.8%) | loss: 5.650195 | lrm: 0.96 | dt: 850ms | tok/sec: 308,375 | mfu: 8.6% | epoch: 1 | remaining: 201s    
step 00128 (33.1%) | loss: 5.648431 | lrm: 0.96 | dt: 851ms | tok/sec: 308,022 | mfu: 8.6% | epoch: 1 | remaining: 200s    
step 00129 (33.4%) | loss: 5.645508 | lrm: 0.95 | dt: 851ms | tok/sec: 307,999 | mfu: 8.6% | epoch: 1 | remaining: 199s    
step 00130 (33.7%) | loss: 5.641474 | lrm: 0.95 | dt: 850ms | tok/sec: 308,343 | mfu: 8.6% | epoch: 1 | remaining: 198s    
step 00131 (34.0%) | loss: 5.639124 | lrm: 0.94 | dt: 851ms | tok/sec: 308,180 | mfu: 8.6% | epoch: 1 | remaining: 197s    
step 00132 (34.3%) | loss: 5.630332 | lrm: 0.94 | dt: 851ms | tok/sec: 308,146 | mfu: 8.6% | epoch: 1 | remaining: 196s    
step 00133 (34.5%) | loss: 5.612943 | lrm: 0.94 | dt: 851ms | tok/sec: 307,950 | mfu: 8.6% | epoch: 1 | remaining: 195s    
step 00134 (34.8%) | loss: 5.599882 | lrm: 0.93 | dt: 851ms | tok/sec: 308,135 | mfu: 8.6% | epoch: 1 | remaining: 195s    
step 00135 (35.1%) | loss: 5.591970 | lrm: 0.93 | dt: 850ms | tok/sec: 308,375 | mfu: 8.6% | epoch: 1 | remaining: 194s    
step 00136 (35.4%) | loss: 5.593760 | lrm: 0.92 | dt: 851ms | tok/sec: 308,159 | mfu: 8.6% | epoch: 1 | remaining: 193s    
step 00137 (35.7%) | loss: 5.588050 | lrm: 0.92 | dt: 851ms | tok/sec: 307,879 | mfu: 8.6% | epoch: 1 | remaining: 192s    
step 00138 (36.0%) | loss: 5.584498 | lrm: 0.91 | dt: 852ms | tok/sec: 307,782 | mfu: 8.6% | epoch: 1 | remaining: 191s    
step 00139 (36.3%) | loss: 5.572784 | lrm: 0.91 | dt: 850ms | tok/sec: 308,227 | mfu: 8.6% | epoch: 1 | remaining: 190s    
step 00140 (36.5%) | loss: 5.563379 | lrm: 0.91 | dt: 850ms | tok/sec: 308,265 | mfu: 8.6% | epoch: 1 | remaining: 190s    
step 00141 (36.8%) | loss: 5.557473 | lrm: 0.90 | dt: 850ms | tok/sec: 308,264 | mfu: 8.6% | epoch: 1 | remaining: 189s    
step 00142 (37.1%) | loss: 5.543221 | lrm: 0.90 | dt: 850ms | tok/sec: 308,329 | mfu: 8.6% | epoch: 1 | remaining: 188s    
step 00143 (37.4%) | loss: 5.536511 | lrm: 0.89 | dt: 851ms | tok/sec: 308,093 | mfu: 8.6% | epoch: 1 | remaining: 187s    
step 00144 (37.7%) | loss: 5.527604 | lrm: 0.89 | dt: 852ms | tok/sec: 307,783 | mfu: 8.6% | epoch: 1 | remaining: 186s    
step 00145 (38.0%) | loss: 5.518766 | lrm: 0.89 | dt: 851ms | tok/sec: 307,993 | mfu: 8.6% | epoch: 1 | remaining: 185s    
step 00146 (38.2%) | loss: 5.512519 | lrm: 0.88 | dt: 851ms | tok/sec: 308,183 | mfu: 8.6% | epoch: 1 | remaining: 184s    
step 00147 (38.5%) | loss: 5.508649 | lrm: 0.88 | dt: 850ms | tok/sec: 308,487 | mfu: 8.6% | epoch: 1 | remaining: 184s    
step 00148 (38.8%) | loss: 5.500674 | lrm: 0.87 | dt: 851ms | tok/sec: 308,164 | mfu: 8.6% | epoch: 1 | remaining: 183s    
step 00149 (39.1%) | loss: 5.486970 | lrm: 0.87 | dt: 851ms | tok/sec: 308,191 | mfu: 8.6% | epoch: 1 | remaining: 182s    
step 00150 (39.4%) | loss: 5.477384 | lrm: 0.87 | dt: 851ms | tok/sec: 308,017 | mfu: 8.6% | epoch: 1 | remaining: 181s    
