[autoresearch/mar9 7db03fa] exp52: per-row WD text=0.1 audio=3.0
 1 file changed, 1 insertion(+), 1 deletion(-)
Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 2.768333e+08
Per-row WD: text=0.1, audio=3.0
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.927724 | lrm: 1.00 | dt: 6210ms | tok/sec: 42,212 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.051339 | lrm: 1.00 | dt: 846ms | tok/sec: 309,869 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.847974 | lrm: 1.00 | dt: 846ms | tok/sec: 309,711 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.498151 | lrm: 1.00 | dt: 847ms | tok/sec: 309,619 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.189424 | lrm: 1.00 | dt: 847ms | tok/sec: 309,498 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.913045 | lrm: 1.00 | dt: 847ms | tok/sec: 309,505 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.672879 | lrm: 1.00 | dt: 847ms | tok/sec: 309,509 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.427930 | lrm: 1.00 | dt: 849ms | tok/sec: 308,692 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.206020 | lrm: 1.00 | dt: 847ms | tok/sec: 309,466 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.987035 | lrm: 1.00 | dt: 848ms | tok/sec: 309,233 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.823487 | lrm: 1.00 | dt: 849ms | tok/sec: 308,821 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.654216 | lrm: 1.00 | dt: 848ms | tok/sec: 309,168 | mfu: 8.6% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.510192 | lrm: 1.00 | dt: 848ms | tok/sec: 309,297 | mfu: 8.7% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.391334 | lrm: 1.00 | dt: 850ms | tok/sec: 308,346 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.293798 | lrm: 1.00 | dt: 848ms | tok/sec: 309,082 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 7.196681 | lrm: 1.00 | dt: 848ms | tok/sec: 308,970 | mfu: 8.6% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 7.109369 | lrm: 1.00 | dt: 849ms | tok/sec: 308,899 | mfu: 8.6% | epoch: 1 | remaining: 295s    
step 00043 (9.1%) | loss: 6.191215 | lrm: 1.00 | dt: 850ms | tok/sec: 308,461 | mfu: 8.6% | epoch: 1 | remaining: 272s    
step 00044 (9.3%) | loss: 6.181005 | lrm: 1.00 | dt: 850ms | tok/sec: 308,357 | mfu: 8.6% | epoch: 1 | remaining: 271s    
step 00045 (9.6%) | loss: 6.171640 | lrm: 1.00 | dt: 850ms | tok/sec: 308,435 | mfu: 8.6% | epoch: 1 | remaining: 270s    
step 00046 (9.9%) | loss: 6.142766 | lrm: 1.00 | dt: 850ms | tok/sec: 308,383 | mfu: 8.6% | epoch: 1 | remaining: 269s    
step 00047 (10.2%) | loss: 6.119274 | lrm: 1.00 | dt: 850ms | tok/sec: 308,354 | mfu: 8.6% | epoch: 1 | remaining: 269s    
step 00048 (10.5%) | loss: 6.097197 | lrm: 1.00 | dt: 850ms | tok/sec: 308,412 | mfu: 8.6% | epoch: 1 | remaining: 268s    
step 00049 (10.8%) | loss: 6.084582 | lrm: 1.00 | dt: 850ms | tok/sec: 308,425 | mfu: 8.6% | epoch: 1 | remaining: 267s    
step 00050 (11.0%) | loss: 6.070379 | lrm: 1.00 | dt: 850ms | tok/sec: 308,532 | mfu: 8.6% | epoch: 1 | remaining: 266s    
step 00051 (11.3%) | loss: 6.058755 | lrm: 1.00 | dt: 850ms | tok/sec: 308,489 | mfu: 8.6% | epoch: 1 | remaining: 265s    
step 00052 (11.6%) | loss: 6.053506 | lrm: 1.00 | dt: 850ms | tok/sec: 308,490 | mfu: 8.6% | epoch: 1 | remaining: 264s    
step 00053 (11.9%) | loss: 6.034373 | lrm: 1.00 | dt: 850ms | tok/sec: 308,256 | mfu: 8.6% | epoch: 1 | remaining: 263s    
step 00054 (12.2%) | loss: 6.013056 | lrm: 1.00 | dt: 850ms | tok/sec: 308,427 | mfu: 8.6% | epoch: 1 | remaining: 263s    
step 00055 (12.5%) | loss: 5.988423 | lrm: 1.00 | dt: 853ms | tok/sec: 307,424 | mfu: 8.6% | epoch: 1 | remaining: 262s    
step 00056 (12.7%) | loss: 5.973220 | lrm: 1.00 | dt: 852ms | tok/sec: 307,683 | mfu: 8.6% | epoch: 1 | remaining: 261s    
step 00057 (13.0%) | loss: 5.955692 | lrm: 1.00 | dt: 850ms | tok/sec: 308,296 | mfu: 8.6% | epoch: 1 | remaining: 260s    
step 00058 (13.3%) | loss: 5.937854 | lrm: 1.00 | dt: 850ms | tok/sec: 308,284 | mfu: 8.6% | epoch: 1 | remaining: 259s    
step 00059 (13.6%) | loss: 5.913224 | lrm: 1.00 | dt: 851ms | tok/sec: 308,175 | mfu: 8.6% | epoch: 1 | remaining: 258s    
step 00060 (13.9%) | loss: 5.906652 | lrm: 1.00 | dt: 851ms | tok/sec: 308,181 | mfu: 8.6% | epoch: 1 | remaining: 258s    
step 00061 (14.2%) | loss: 5.886322 | lrm: 1.00 | dt: 850ms | tok/sec: 308,296 | mfu: 8.6% | epoch: 1 | remaining: 257s    
step 00062 (14.4%) | loss: 5.869096 | lrm: 1.00 | dt: 850ms | tok/sec: 308,308 | mfu: 8.6% | epoch: 1 | remaining: 256s    
step 00063 (14.7%) | loss: 5.854627 | lrm: 1.00 | dt: 850ms | tok/sec: 308,304 | mfu: 8.6% | epoch: 1 | remaining: 255s    
step 00064 (15.0%) | loss: 5.832347 | lrm: 1.00 | dt: 851ms | tok/sec: 308,067 | mfu: 8.6% | epoch: 1 | remaining: 254s    
step 00065 (15.3%) | loss: 5.815794 | lrm: 1.00 | dt: 850ms | tok/sec: 308,230 | mfu: 8.6% | epoch: 1 | remaining: 253s    
step 00066 (15.6%) | loss: 5.806320 | lrm: 1.00 | dt: 851ms | tok/sec: 308,175 | mfu: 8.6% | epoch: 1 | remaining: 252s    
step 00067 (15.9%) | loss: 5.800856 | lrm: 1.00 | dt: 850ms | tok/sec: 308,322 | mfu: 8.6% | epoch: 1 | remaining: 252s    
step 00068 (16.1%) | loss: 5.793243 | lrm: 1.00 | dt: 851ms | tok/sec: 308,206 | mfu: 8.6% | epoch: 1 | remaining: 251s    
step 00069 (16.4%) | loss: 5.775085 | lrm: 1.00 | dt: 851ms | tok/sec: 308,221 | mfu: 8.6% | epoch: 1 | remaining: 250s    
step 00070 (16.7%) | loss: 5.764276 | lrm: 1.00 | dt: 851ms | tok/sec: 308,089 | mfu: 8.6% | epoch: 1 | remaining: 249s    
step 00071 (17.0%) | loss: 5.747632 | lrm: 1.00 | dt: 851ms | tok/sec: 308,210 | mfu: 8.6% | epoch: 1 | remaining: 248s    
step 00072 (17.3%) | loss: 5.727029 | lrm: 1.00 | dt: 851ms | tok/sec: 308,217 | mfu: 8.6% | epoch: 1 | remaining: 247s    
step 00073 (17.6%) | loss: 5.712066 | lrm: 1.00 | dt: 851ms | tok/sec: 308,219 | mfu: 8.6% | epoch: 1 | remaining: 246s    
step 00074 (17.8%) | loss: 5.709187 | lrm: 1.00 | dt: 850ms | tok/sec: 308,246 | mfu: 8.6% | epoch: 1 | remaining: 246s    
step 00075 (18.1%) | loss: 5.699085 | lrm: 1.00 | dt: 851ms | tok/sec: 308,190 | mfu: 8.6% | epoch: 1 | remaining: 245s    
step 00076 (18.4%) | loss: 5.693115 | lrm: 1.00 | dt: 851ms | tok/sec: 308,054 | mfu: 8.6% | epoch: 1 | remaining: 244s    
step 00077 (18.7%) | loss: 5.682620 | lrm: 1.00 | dt: 852ms | tok/sec: 307,599 | mfu: 8.6% | epoch: 1 | remaining: 243s    
step 00078 (19.0%) | loss: 5.677774 | lrm: 1.00 | dt: 852ms | tok/sec: 307,792 | mfu: 8.6% | epoch: 1 | remaining: 242s    
step 00079 (19.3%) | loss: 5.667567 | lrm: 1.00 | dt: 850ms | tok/sec: 308,247 | mfu: 8.6% | epoch: 1 | remaining: 241s    
step 00080 (19.5%) | loss: 5.656161 | lrm: 1.00 | dt: 851ms | tok/sec: 308,010 | mfu: 8.6% | epoch: 1 | remaining: 241s    
step 00081 (19.8%) | loss: 5.650824 | lrm: 1.00 | dt: 850ms | tok/sec: 308,240 | mfu: 8.6% | epoch: 1 | remaining: 240s    
step 00082 (20.1%) | loss: 5.636718 | lrm: 1.00 | dt: 850ms | tok/sec: 308,262 | mfu: 8.6% | epoch: 1 | remaining: 239s    
step 00083 (20.4%) | loss: 5.625377 | lrm: 1.00 | dt: 851ms | tok/sec: 308,064 | mfu: 8.6% | epoch: 1 | remaining: 238s    
step 00084 (20.7%) | loss: 5.632254 | lrm: 1.00 | dt: 850ms | tok/sec: 308,274 | mfu: 8.6% | epoch: 1 | remaining: 237s    
step 00085 (21.0%) | loss: 5.627995 | lrm: 1.00 | dt: 852ms | tok/sec: 307,693 | mfu: 8.6% | epoch: 1 | remaining: 236s    
step 00086 (21.3%) | loss: 5.633845 | lrm: 1.00 | dt: 851ms | tok/sec: 308,180 | mfu: 8.6% | epoch: 1 | remaining: 235s    
step 00087 (21.5%) | loss: 5.621777 | lrm: 1.00 | dt: 851ms | tok/sec: 308,177 | mfu: 8.6% | epoch: 1 | remaining: 235s    
step 00088 (21.8%) | loss: 5.615983 | lrm: 1.00 | dt: 851ms | tok/sec: 308,097 | mfu: 8.6% | epoch: 1 | remaining: 234s    
step 00089 (22.1%) | loss: 5.612254 | lrm: 1.00 | dt: 851ms | tok/sec: 308,127 | mfu: 8.6% | epoch: 1 | remaining: 233s    
step 00090 (22.4%) | loss: 5.608761 | lrm: 1.00 | dt: 851ms | tok/sec: 308,153 | mfu: 8.6% | epoch: 1 | remaining: 232s    
step 00091 (22.7%) | loss: 5.597238 | lrm: 1.00 | dt: 851ms | tok/sec: 308,174 | mfu: 8.6% | epoch: 1 | remaining: 231s    
step 00092 (23.0%) | loss: 5.584834 | lrm: 1.00 | dt: 850ms | tok/sec: 308,227 | mfu: 8.6% | epoch: 1 | remaining: 230s    
step 00093 (23.2%) | loss: 5.577239 | lrm: 1.00 | dt: 850ms | tok/sec: 308,278 | mfu: 8.6% | epoch: 1 | remaining: 229s    
step 00094 (23.5%) | loss: 5.570403 | lrm: 1.00 | dt: 851ms | tok/sec: 308,158 | mfu: 8.6% | epoch: 1 | remaining: 229s    
step 00095 (23.8%) | loss: 5.573088 | lrm: 1.00 | dt: 851ms | tok/sec: 308,059 | mfu: 8.6% | epoch: 1 | remaining: 228s    
step 00096 (24.1%) | loss: 5.556606 | lrm: 1.00 | dt: 851ms | tok/sec: 307,924 | mfu: 8.6% | epoch: 1 | remaining: 227s    
step 00097 (24.4%) | loss: 5.544493 | lrm: 1.00 | dt: 852ms | tok/sec: 307,631 | mfu: 8.6% | epoch: 1 | remaining: 226s    
step 00098 (24.7%) | loss: 5.544478 | lrm: 1.00 | dt: 851ms | tok/sec: 308,136 | mfu: 8.6% | epoch: 1 | remaining: 225s    
step 00099 (24.9%) | loss: 5.543534 | lrm: 1.00 | dt: 851ms | tok/sec: 308,193 | mfu: 8.6% | epoch: 1 | remaining: 224s    
step 00100 (25.2%) | loss: 5.541358 | lrm: 1.00 | dt: 852ms | tok/sec: 307,847 | mfu: 8.6% | epoch: 1 | remaining: 223s    
step 00101 (25.5%) | loss: 5.524311 | lrm: 1.00 | dt: 851ms | tok/sec: 308,190 | mfu: 8.6% | epoch: 1 | remaining: 223s    
step 00102 (25.8%) | loss: 5.510453 | lrm: 1.00 | dt: 851ms | tok/sec: 308,175 | mfu: 8.6% | epoch: 1 | remaining: 222s    
step 00103 (26.1%) | loss: 5.498641 | lrm: 1.00 | dt: 851ms | tok/sec: 308,202 | mfu: 8.6% | epoch: 1 | remaining: 221s    
step 00104 (26.4%) | loss: 5.483229 | lrm: 1.00 | dt: 850ms | tok/sec: 308,365 | mfu: 8.6% | epoch: 1 | remaining: 220s    
step 00105 (26.6%) | loss: 5.476304 | lrm: 1.00 | dt: 850ms | tok/sec: 308,250 | mfu: 8.6% | epoch: 1 | remaining: 219s    
step 00106 (26.9%) | loss: 5.469164 | lrm: 1.00 | dt: 851ms | tok/sec: 308,203 | mfu: 8.6% | epoch: 1 | remaining: 218s    
step 00107 (27.2%) | loss: 5.463457 | lrm: 1.00 | dt: 851ms | tok/sec: 307,997 | mfu: 8.6% | epoch: 1 | remaining: 218s    
step 00108 (27.5%) | loss: 5.454945 | lrm: 1.00 | dt: 851ms | tok/sec: 308,099 | mfu: 8.6% | epoch: 1 | remaining: 217s    
step 00109 (27.8%) | loss: 5.436765 | lrm: 1.00 | dt: 851ms | tok/sec: 308,129 | mfu: 8.6% | epoch: 1 | remaining: 216s    
step 00110 (28.1%) | loss: 5.431201 | lrm: 1.00 | dt: 851ms | tok/sec: 308,057 | mfu: 8.6% | epoch: 1 | remaining: 215s    
step 00111 (28.3%) | loss: 5.422325 | lrm: 1.00 | dt: 851ms | tok/sec: 308,187 | mfu: 8.6% | epoch: 1 | remaining: 214s    
step 00112 (28.6%) | loss: 5.415266 | lrm: 1.00 | dt: 851ms | tok/sec: 308,182 | mfu: 8.6% | epoch: 1 | remaining: 213s    
step 00113 (28.9%) | loss: 5.404882 | lrm: 1.00 | dt: 851ms | tok/sec: 308,077 | mfu: 8.6% | epoch: 1 | remaining: 212s    
step 00114 (29.2%) | loss: 5.403927 | lrm: 1.00 | dt: 851ms | tok/sec: 308,216 | mfu: 8.6% | epoch: 1 | remaining: 212s    
step 00115 (29.5%) | loss: 5.403222 | lrm: 1.00 | dt: 850ms | tok/sec: 308,246 | mfu: 8.6% | epoch: 1 | remaining: 211s    
step 00116 (29.8%) | loss: 5.398305 | lrm: 1.00 | dt: 852ms | tok/sec: 307,672 | mfu: 8.6% | epoch: 1 | remaining: 210s    
step 00117 (30.0%) | loss: 5.395337 | lrm: 1.00 | dt: 851ms | tok/sec: 308,216 | mfu: 8.6% | epoch: 1 | remaining: 209s    
step 00118 (30.3%) | loss: 5.392331 | lrm: 1.00 | dt: 851ms | tok/sec: 308,097 | mfu: 8.6% | epoch: 1 | remaining: 208s    
step 00119 (30.6%) | loss: 5.382045 | lrm: 0.99 | dt: 851ms | tok/sec: 308,121 | mfu: 8.6% | epoch: 1 | remaining: 207s    
step 00120 (30.9%) | loss: 5.362290 | lrm: 0.99 | dt: 850ms | tok/sec: 308,307 | mfu: 8.6% | epoch: 1 | remaining: 206s    
step 00121 (31.2%) | loss: 5.349304 | lrm: 0.98 | dt: 850ms | tok/sec: 308,225 | mfu: 8.6% | epoch: 1 | remaining: 206s    
step 00122 (31.5%) | loss: 5.342140 | lrm: 0.98 | dt: 851ms | tok/sec: 308,061 | mfu: 8.6% | epoch: 1 | remaining: 205s    
step 00123 (31.7%) | loss: 5.331956 | lrm: 0.98 | dt: 851ms | tok/sec: 307,871 | mfu: 8.6% | epoch: 1 | remaining: 204s    
step 00124 (32.0%) | loss: 5.322692 | lrm: 0.97 | dt: 851ms | tok/sec: 308,053 | mfu: 8.6% | epoch: 1 | remaining: 203s    
step 00125 (32.3%) | loss: 5.306185 | lrm: 0.97 | dt: 851ms | tok/sec: 308,138 | mfu: 8.6% | epoch: 1 | remaining: 202s    
step 00126 (32.6%) | loss: 5.284361 | lrm: 0.96 | dt: 851ms | tok/sec: 308,022 | mfu: 8.6% | epoch: 1 | remaining: 201s    
step 00127 (32.9%) | loss: 5.269618 | lrm: 0.96 | dt: 850ms | tok/sec: 308,237 | mfu: 8.6% | epoch: 1 | remaining: 201s    
step 00128 (33.2%) | loss: 5.256760 | lrm: 0.95 | dt: 851ms | tok/sec: 308,190 | mfu: 8.6% | epoch: 1 | remaining: 200s    
step 00129 (33.4%) | loss: 5.249230 | lrm: 0.95 | dt: 850ms | tok/sec: 308,322 | mfu: 8.6% | epoch: 1 | remaining: 199s    
step 00130 (33.7%) | loss: 5.245023 | lrm: 0.95 | dt: 850ms | tok/sec: 308,257 | mfu: 8.6% | epoch: 1 | remaining: 198s    
step 00131 (34.0%) | loss: 5.234148 | lrm: 0.94 | dt: 850ms | tok/sec: 308,264 | mfu: 8.6% | epoch: 1 | remaining: 197s    
step 00132 (34.3%) | loss: 5.222117 | lrm: 0.94 | dt: 850ms | tok/sec: 308,269 | mfu: 8.6% | epoch: 1 | remaining: 196s    
step 00133 (34.6%) | loss: 5.202527 | lrm: 0.93 | dt: 851ms | tok/sec: 308,211 | mfu: 8.6% | epoch: 1 | remaining: 195s    
step 00134 (34.9%) | loss: 5.188581 | lrm: 0.93 | dt: 851ms | tok/sec: 308,166 | mfu: 8.6% | epoch: 1 | remaining: 195s    
step 00135 (35.1%) | loss: 5.182574 | lrm: 0.93 | dt: 851ms | tok/sec: 308,199 | mfu: 8.6% | epoch: 1 | remaining: 194s    
step 00136 (35.4%) | loss: 5.172915 | lrm: 0.92 | dt: 851ms | tok/sec: 308,197 | mfu: 8.6% | epoch: 1 | remaining: 193s    
step 00137 (35.7%) | loss: 5.157110 | lrm: 0.92 | dt: 850ms | tok/sec: 308,329 | mfu: 8.6% | epoch: 1 | remaining: 192s    
step 00138 (36.0%) | loss: 5.144047 | lrm: 0.91 | dt: 852ms | tok/sec: 307,700 | mfu: 8.6% | epoch: 1 | remaining: 191s    
step 00139 (36.3%) | loss: 5.133942 | lrm: 0.91 | dt: 851ms | tok/sec: 308,209 | mfu: 8.6% | epoch: 1 | remaining: 190s    
step 00140 (36.6%) | loss: 5.121334 | lrm: 0.91 | dt: 851ms | tok/sec: 308,159 | mfu: 8.6% | epoch: 1 | remaining: 189s    
step 00141 (36.8%) | loss: 5.111025 | lrm: 0.90 | dt: 851ms | tok/sec: 308,143 | mfu: 8.6% | epoch: 1 | remaining: 189s    
step 00142 (37.1%) | loss: 5.096827 | lrm: 0.90 | dt: 851ms | tok/sec: 308,180 | mfu: 8.6% | epoch: 1 | remaining: 188s    
step 00143 (37.4%) | loss: 5.091399 | lrm: 0.89 | dt: 850ms | tok/sec: 308,401 | mfu: 8.6% | epoch: 1 | remaining: 187s    
step 00144 (37.7%) | loss: 5.083753 | lrm: 0.89 | dt: 850ms | tok/sec: 308,225 | mfu: 8.6% | epoch: 1 | remaining: 186s    
step 00145 (38.0%) | loss: 5.068393 | lrm: 0.89 | dt: 850ms | tok/sec: 308,246 | mfu: 8.6% | epoch: 1 | remaining: 185s    
step 00146 (38.3%) | loss: 5.056934 | lrm: 0.88 | dt: 850ms | tok/sec: 308,323 | mfu: 8.6% | epoch: 1 | remaining: 184s    
step 00147 (38.5%) | loss: 5.047331 | lrm: 0.88 | dt: 850ms | tok/sec: 308,401 | mfu: 8.6% | epoch: 1 | remaining: 184s    
step 00148 (38.8%) | loss: 5.041830 | lrm: 0.87 | dt: 856ms | tok/sec: 306,371 | mfu: 8.6% | epoch: 1 | remaining: 183s    
step 00149 (39.1%) | loss: 5.031851 | lrm: 0.87 | dt: 850ms | tok/sec: 308,261 | mfu: 8.6% | epoch: 1 | remaining: 182s    
step 00150 (39.4%) | loss: 5.021778 | lrm: 0.87 | dt: 851ms | tok/sec: 308,050 | mfu: 8.6% | epoch: 1 | remaining: 181s    
