Running diagnostic training run...
Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'LLLL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 3.145820e+08
Per-row WD: text=0.0, audio=0.0
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.927877 | lrm: 1.00 | dt: 4494ms | tok/sec: 29,166 | mfu: 0.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.025288 | lrm: 1.00 | dt: 256ms | tok/sec: 512,954 | mfu: 16.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.831115 | lrm: 1.00 | dt: 256ms | tok/sec: 512,280 | mfu: 16.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.495584 | lrm: 1.00 | dt: 256ms | tok/sec: 512,078 | mfu: 16.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.193242 | lrm: 1.00 | dt: 256ms | tok/sec: 511,809 | mfu: 16.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.921685 | lrm: 1.00 | dt: 256ms | tok/sec: 511,615 | mfu: 16.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.674627 | lrm: 1.00 | dt: 256ms | tok/sec: 511,393 | mfu: 16.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.432794 | lrm: 1.00 | dt: 266ms | tok/sec: 491,947 | mfu: 15.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.230793 | lrm: 1.00 | dt: 256ms | tok/sec: 511,381 | mfu: 16.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 8.046154 | lrm: 1.00 | dt: 257ms | tok/sec: 510,654 | mfu: 16.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.871560 | lrm: 1.00 | dt: 257ms | tok/sec: 510,453 | mfu: 16.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.716268 | lrm: 1.00 | dt: 257ms | tok/sec: 510,574 | mfu: 16.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 7.581417 | lrm: 1.00 | dt: 256ms | tok/sec: 511,209 | mfu: 16.3% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 7.461303 | lrm: 1.00 | dt: 257ms | tok/sec: 510,044 | mfu: 16.2% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 7.352089 | lrm: 1.00 | dt: 257ms | tok/sec: 510,133 | mfu: 16.2% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 7.252984 | lrm: 1.00 | dt: 257ms | tok/sec: 509,803 | mfu: 16.2% | epoch: 1 | remaining: 299s    
step 00084 (6.3%) | loss: 5.245517 | lrm: 1.00 | dt: 257ms | tok/sec: 509,200 | mfu: 16.2% | epoch: 1 | remaining: 281s    
step 00085 (6.4%) | loss: 5.226223 | lrm: 1.00 | dt: 258ms | tok/sec: 507,700 | mfu: 16.1% | epoch: 1 | remaining: 281s    
step 00086 (6.5%) | loss: 5.214237 | lrm: 1.00 | dt: 259ms | tok/sec: 506,229 | mfu: 16.1% | epoch: 1 | remaining: 280s    
step 00087 (6.6%) | loss: 5.196440 | lrm: 1.00 | dt: 259ms | tok/sec: 506,116 | mfu: 16.1% | epoch: 1 | remaining: 280s    
step 00088 (6.6%) | loss: 5.175147 | lrm: 1.00 | dt: 259ms | tok/sec: 506,051 | mfu: 16.1% | epoch: 1 | remaining: 280s    
step 00089 (6.7%) | loss: 5.164681 | lrm: 1.00 | dt: 259ms | tok/sec: 506,079 | mfu: 16.1% | epoch: 1 | remaining: 280s    
step 00090 (6.8%) | loss: 5.147660 | lrm: 1.00 | dt: 259ms | tok/sec: 505,907 | mfu: 16.1% | epoch: 1 | remaining: 279s    
step 00091 (6.9%) | loss: 5.137404 | lrm: 1.00 | dt: 259ms | tok/sec: 505,849 | mfu: 16.1% | epoch: 1 | remaining: 279s    
step 00092 (7.0%) | loss: 5.132646 | lrm: 1.00 | dt: 259ms | tok/sec: 505,672 | mfu: 16.1% | epoch: 1 | remaining: 279s    
step 00093 (7.1%) | loss: 5.114650 | lrm: 1.00 | dt: 259ms | tok/sec: 505,770 | mfu: 16.1% | epoch: 1 | remaining: 278s    
step 00094 (7.2%) | loss: 5.091310 | lrm: 1.00 | dt: 259ms | tok/sec: 505,331 | mfu: 16.1% | epoch: 1 | remaining: 278s    
step 00095 (7.3%) | loss: 5.079659 | lrm: 1.00 | dt: 260ms | tok/sec: 504,545 | mfu: 16.0% | epoch: 1 | remaining: 278s    
step 00096 (7.3%) | loss: 5.073499 | lrm: 1.00 | dt: 259ms | tok/sec: 505,833 | mfu: 16.1% | epoch: 1 | remaining: 278s    
step 00097 (7.4%) | loss: 5.057515 | lrm: 1.00 | dt: 259ms | tok/sec: 505,704 | mfu: 16.1% | epoch: 1 | remaining: 277s    
step 00098 (7.5%) | loss: 5.049061 | lrm: 1.00 | dt: 259ms | tok/sec: 505,418 | mfu: 16.1% | epoch: 1 | remaining: 277s    
step 00099 (7.6%) | loss: 5.038605 | lrm: 1.00 | dt: 259ms | tok/sec: 505,497 | mfu: 16.1% | epoch: 1 | remaining: 277s    
step 00100 (7.7%) | loss: 5.035951 | lrm: 1.00 | dt: 342ms | tok/sec: 382,958 | mfu: 12.2% | epoch: 1 | remaining: 277s    
step 00101 (7.8%) | loss: 5.027760 | lrm: 1.00 | dt: 257ms | tok/sec: 509,326 | mfu: 16.2% | epoch: 1 | remaining: 276s    
step 00102 (7.9%) | loss: 5.009481 | lrm: 1.00 | dt: 257ms | tok/sec: 509,055 | mfu: 16.2% | epoch: 1 | remaining: 276s    
step 00103 (8.0%) | loss: 5.001914 | lrm: 1.00 | dt: 268ms | tok/sec: 489,284 | mfu: 15.6% | epoch: 1 | remaining: 276s    
step 00104 (8.1%) | loss: 4.993441 | lrm: 1.00 | dt: 258ms | tok/sec: 508,086 | mfu: 16.2% | epoch: 1 | remaining: 276s    
step 00105 (8.1%) | loss: 4.983897 | lrm: 1.00 | dt: 259ms | tok/sec: 506,798 | mfu: 16.1% | epoch: 1 | remaining: 275s    
step 00106 (8.2%) | loss: 4.974932 | lrm: 1.00 | dt: 259ms | tok/sec: 505,400 | mfu: 16.1% | epoch: 1 | remaining: 275s    
step 00107 (8.3%) | loss: 4.970101 | lrm: 1.00 | dt: 259ms | tok/sec: 505,583 | mfu: 16.1% | epoch: 1 | remaining: 275s    
step 00108 (8.4%) | loss: 4.954759 | lrm: 1.00 | dt: 259ms | tok/sec: 505,464 | mfu: 16.1% | epoch: 1 | remaining: 275s    
step 00109 (8.5%) | loss: 4.939095 | lrm: 1.00 | dt: 259ms | tok/sec: 505,354 | mfu: 16.1% | epoch: 1 | remaining: 274s    
step 00110 (8.6%) | loss: 4.937936 | lrm: 1.00 | dt: 284ms | tok/sec: 461,775 | mfu: 14.7% | epoch: 1 | remaining: 274s    
step 00111 (8.7%) | loss: 4.913129 | lrm: 1.00 | dt: 258ms | tok/sec: 508,981 | mfu: 16.2% | epoch: 1 | remaining: 274s    
step 00112 (8.8%) | loss: 4.901042 | lrm: 1.00 | dt: 258ms | tok/sec: 508,403 | mfu: 16.2% | epoch: 1 | remaining: 273s    
step 00113 (8.8%) | loss: 4.885446 | lrm: 1.00 | dt: 259ms | tok/sec: 506,008 | mfu: 16.1% | epoch: 1 | remaining: 273s    
step 00114 (8.9%) | loss: 4.877216 | lrm: 1.00 | dt: 260ms | tok/sec: 504,210 | mfu: 16.0% | epoch: 1 | remaining: 273s    
step 00115 (9.0%) | loss: 4.867382 | lrm: 1.00 | dt: 260ms | tok/sec: 505,073 | mfu: 16.1% | epoch: 1 | remaining: 273s    
step 00116 (9.1%) | loss: 4.854611 | lrm: 1.00 | dt: 260ms | tok/sec: 505,073 | mfu: 16.1% | epoch: 1 | remaining: 272s    
step 00117 (9.2%) | loss: 4.849462 | lrm: 1.00 | dt: 260ms | tok/sec: 505,076 | mfu: 16.1% | epoch: 1 | remaining: 272s    
step 00118 (9.3%) | loss: 4.836186 | lrm: 1.00 | dt: 260ms | tok/sec: 505,008 | mfu: 16.1% | epoch: 1 | remaining: 272s    
step 00119 (9.4%) | loss: 4.822511 | lrm: 1.00 | dt: 260ms | tok/sec: 504,827 | mfu: 16.0% | epoch: 1 | remaining: 272s    
step 00120 (9.5%) | loss: 4.812305 | lrm: 1.00 | dt: 260ms | tok/sec: 504,896 | mfu: 16.1% | epoch: 1 | remaining: 271s    
step 00121 (9.5%) | loss: 4.803007 | lrm: 1.00 | dt: 260ms | tok/sec: 504,786 | mfu: 16.0% | epoch: 1 | remaining: 271s    
step 00122 (9.6%) | loss: 4.800318 | lrm: 1.00 | dt: 260ms | tok/sec: 504,864 | mfu: 16.1% | epoch: 1 | remaining: 271s    
step 00123 (9.7%) | loss: 4.785076 | lrm: 1.00 | dt: 260ms | tok/sec: 504,715 | mfu: 16.0% | epoch: 1 | remaining: 271s    
step 00124 (9.8%) | loss: 4.770574 | lrm: 1.00 | dt: 260ms | tok/sec: 504,515 | mfu: 16.0% | epoch: 1 | remaining: 270s    
step 00125 (9.9%) | loss: 4.754223 | lrm: 1.00 | dt: 260ms | tok/sec: 504,354 | mfu: 16.0% | epoch: 1 | remaining: 270s    
step 00126 (10.0%) | loss: 4.750882 | lrm: 1.00 | dt: 260ms | tok/sec: 504,437 | mfu: 16.0% | epoch: 1 | remaining: 270s    
step 00127 (10.1%) | loss: 4.746974 | lrm: 1.00 | dt: 287ms | tok/sec: 456,575 | mfu: 14.5% | epoch: 1 | remaining: 270s    
step 00128 (10.2%) | loss: 4.751026 | lrm: 1.00 | dt: 258ms | tok/sec: 508,685 | mfu: 16.2% | epoch: 1 | remaining: 269s    
step 00129 (10.2%) | loss: 4.742503 | lrm: 1.00 | dt: 269ms | tok/sec: 486,999 | mfu: 15.5% | epoch: 1 | remaining: 269s    
step 00130 (10.3%) | loss: 4.727097 | lrm: 1.00 | dt: 258ms | tok/sec: 508,375 | mfu: 16.2% | epoch: 1 | remaining: 269s    
step 00131 (10.4%) | loss: 4.714072 | lrm: 1.00 | dt: 259ms | tok/sec: 505,911 | mfu: 16.1% | epoch: 1 | remaining: 268s    
step 00132 (10.5%) | loss: 4.703680 | lrm: 1.00 | dt: 260ms | tok/sec: 504,649 | mfu: 16.0% | epoch: 1 | remaining: 268s    
step 00133 (10.6%) | loss: 4.702993 | lrm: 1.00 | dt: 260ms | tok/sec: 504,597 | mfu: 16.0% | epoch: 1 | remaining: 268s    
step 00134 (10.7%) | loss: 4.695209 | lrm: 1.00 | dt: 260ms | tok/sec: 504,539 | mfu: 16.0% | epoch: 1 | remaining: 268s    
step 00135 (10.8%) | loss: 4.690689 | lrm: 1.00 | dt: 260ms | tok/sec: 504,291 | mfu: 16.0% | epoch: 1 | remaining: 267s    
step 00136 (10.8%) | loss: 4.684024 | lrm: 1.00 | dt: 260ms | tok/sec: 504,313 | mfu: 16.0% | epoch: 1 | remaining: 267s    
step 00137 (10.9%) | loss: 4.666338 | lrm: 1.00 | dt: 260ms | tok/sec: 504,162 | mfu: 16.0% | epoch: 1 | remaining: 267s    
step 00138 (11.0%) | loss: 4.673689 | lrm: 1.00 | dt: 260ms | tok/sec: 504,099 | mfu: 16.0% | epoch: 1 | remaining: 267s    
step 00139 (11.1%) | loss: 4.669264 | lrm: 1.00 | dt: 260ms | tok/sec: 504,328 | mfu: 16.0% | epoch: 1 | remaining: 266s    
step 00140 (11.2%) | loss: 4.671029 | lrm: 1.00 | dt: 260ms | tok/sec: 504,310 | mfu: 16.0% | epoch: 1 | remaining: 266s    
step 00141 (11.3%) | loss: 4.666769 | lrm: 1.00 | dt: 260ms | tok/sec: 504,203 | mfu: 16.0% | epoch: 1 | remaining: 266s    
step 00142 (11.4%) | loss: 4.652760 | lrm: 1.00 | dt: 260ms | tok/sec: 504,193 | mfu: 16.0% | epoch: 1 | remaining: 266s    
step 00143 (11.5%) | loss: 4.653563 | lrm: 1.00 | dt: 260ms | tok/sec: 504,366 | mfu: 16.0% | epoch: 1 | remaining: 265s    
step 00144 (11.5%) | loss: 4.654151 | lrm: 1.00 | dt: 260ms | tok/sec: 504,292 | mfu: 16.0% | epoch: 1 | remaining: 265s    
step 00145 (11.6%) | loss: 4.652713 | lrm: 1.00 | dt: 260ms | tok/sec: 504,015 | mfu: 16.0% | epoch: 1 | remaining: 265s    
step 00146 (11.7%) | loss: 4.638904 | lrm: 1.00 | dt: 260ms | tok/sec: 503,935 | mfu: 16.0% | epoch: 1 | remaining: 265s    
step 00147 (11.8%) | loss: 4.647400 | lrm: 1.00 | dt: 260ms | tok/sec: 504,145 | mfu: 16.0% | epoch: 1 | remaining: 264s    
step 00148 (11.9%) | loss: 4.631905 | lrm: 1.00 | dt: 260ms | tok/sec: 503,857 | mfu: 16.0% | epoch: 1 | remaining: 264s    
step 00149 (12.0%) | loss: 4.621194 | lrm: 1.00 | dt: 260ms | tok/sec: 504,091 | mfu: 16.0% | epoch: 1 | remaining: 264s    
step 00150 (12.1%) | loss: 4.617192 | lrm: 1.00 | dt: 307ms | tok/sec: 427,522 | mfu: 13.6% | epoch: 1 | remaining: 264s    
step 00151 (12.2%) | loss: 4.610920 | lrm: 1.00 | dt: 258ms | tok/sec: 508,482 | mfu: 16.2% | epoch: 1 | remaining: 263s    
step 00152 (12.2%) | loss: 4.601377 | lrm: 1.00 | dt: 258ms | tok/sec: 508,605 | mfu: 16.2% | epoch: 1 | remaining: 263s    
step 00153 (12.3%) | loss: 4.608060 | lrm: 1.00 | dt: 259ms | tok/sec: 505,843 | mfu: 16.1% | epoch: 1 | remaining: 263s    
